portfolio_value,return,reward
10000.0,,
9993.268583266674,-0.0006731416733325727,0.0
9966.717651712352,-0.002656881613167126,0.0
10021.298334092171,0.005476294632510487,0.31640025816270057
10061.757394362741,0.004037307235224137,0.04117391962077366
9977.874209029827,-0.008336832428489174,-0.12013920528399523
9922.250355861377,-0.005574719825402356,-0.033789737798590874
9910.669694498967,-0.0011671406129728002,-0.006377915135612681
9793.02329493009,-0.011870681113928947,-0.044566756939407155
9656.518446109996,-0.013938989493751346,-0.02939210040598338
9521.233774939532,-0.014009673561485383,-0.02273098431820441
9386.798168145204,-0.014119557398976112,-0.01923718824465027
9487.618410558825,0.010740642400916073,0.03702422613668555
9539.886023584362,0.005509034065637336,0.01474586551070791
9661.522876898605,0.012750346598851905,0.03724481738468873
9308.602963871566,-0.03652839386955187,-0.03735473067873195
9018.123876671383,-0.03120544385957659,-0.025290162104552493
8939.550532398669,-0.008712826009850402,-0.009053814940777625
8950.731495516486,0.0012507298971346135,0.0018876346067098694
9114.410317794318,0.018286641975554786,0.028909434296612534
9142.982125074055,0.003134794932806092,0.004024714376240006
9158.005454368638,0.0016431541797924968,0.002186022196785316
9298.708545338932,0.015363944875483225,0.02106439232162585
9222.77250298456,-0.008166299866709454,-0.008390126121514673
9096.947385675241,-0.013642873362494954,-0.0131951693423403
9203.355274253214,0.01169709838550138,0.014693380646128327
9249.945551822244,0.005062314360434147,0.005929502193969953
9133.637049026182,-0.012573966208174093,-0.012049304328019844
9246.261199474968,0.012330701323499078,0.014872324560876893
9307.955987388586,0.00667240375138036,0.007533569867396426
9283.234948081566,-0.002655904189976303,-0.0025658807720555263
9236.805560193643,-0.005001423334386127,-0.004890386895344748
9280.65363500717,0.0047471038042080724,0.005335735110837212
9195.635237275463,-0.00916082003222402,-0.008822556763948216
9097.754432561416,-0.010644267871487048,-0.00999228666948978
9170.915615072037,0.008041674794911195,0.009123199588496599
9242.056313703932,0.007757207853376883,0.008650945559577801
9239.134339096388,-0.00031616065823048743,-0.00015299964792391338
9303.473981577126,0.006963817184525368,0.007654151288934345
9395.201422267563,0.009859482691312631,0.010827237342130102
9424.945443694689,0.0031658737359936207,0.0033782856697464523
9381.24708155467,-0.004636457834273562,-0.004480932371962356
9434.892868837835,0.0057184068191361735,0.006094173932059084
9398.347724605672,-0.003873403200248928,-0.003742050265334469
9477.824543179093,0.008456467126167868,0.009046359852659768
9487.415544614112,0.0010119412309570535,0.0011219094028125415
9514.674892746072,0.0028732111504735126,0.0030293910285749126
9531.478436620708,0.0017660660047824886,0.0018850064279363787
9489.075786211239,-0.004448696043475698,-0.00435880549596198
9468.893924033187,-0.002126852249128222,-0.00204643219562366
9274.764943818489,-0.02050175889308212,-0.019035368199100598
9342.653357610281,0.007319691032929038,0.007616609264720768
9325.699888288827,-0.0018146310980963235,-0.0016304400490837728
9336.878366475392,0.001198674450225606,0.0013106624633983754
9518.230431580489,0.019423200987200552,0.021010163248744926
9494.838444724575,-0.002457598292462188,-0.002236172654628175
9523.953448608652,0.0030664032941239545,0.0030204703384905827
9541.723299825564,0.001865806181518845,0.0018571225396190212
9577.932351691969,0.003794812606551368,0.0037207035065195
9535.897368723532,-0.004388732497260916,-0.004083345783418117
9432.315646152476,-0.010862294188566938,-0.009998442221075994
9441.800559714367,0.001005576352373309,0.0010514934244743048
9391.742974578965,-0.00530169905822678,-0.004850785166164848
9338.905190695039,-0.005625982741110478,-0.005123947064486452
9399.926608856742,0.006534108325942019,0.006510139307998204
9453.404527071823,0.005689184654345391,0.005615785762908896
9450.542815616262,-0.00030271754978495203,-0.0001996330782655338
9422.952733274187,-0.0029194177393157693,-0.0026595550430907004
9587.097784591915,0.017419704413681472,0.017710707892592478
9620.872384155815,0.003522922194262117,0.003341322136653334
9647.571434606849,0.0027751174098311097,0.0026318939262726156
9750.019175981035,0.010619018689687499,0.010058145310737706
9701.27568370207,-0.004999322708927973,-0.004597256180647665
9649.335990488311,-0.005353903435711772,-0.004902901154930203
9621.76642052907,-0.0028571468530494653,-0.0025963612166973586
9571.953587359196,-0.005177098569301472,-0.004715135689957738
9591.450648173899,0.0020368946251945372,0.0019477568964916515
9621.630413197528,0.003146527687068433,0.0029857340141439957
9605.137224856584,-0.0017141781208226355,-0.0015489588488420566
9595.440270485593,-0.0010095591706797517,-0.0008946931846392471
9616.766672050622,0.0022225558144139622,0.0021312490573207723
9594.442861624373,-0.002321342628716304,-0.002123628534890576
9614.685985918593,0.0021098801239610083,0.0020333349261433755
9580.71559230907,-0.003533177647119851,-0.003260954608143105
9593.585739972656,0.0013433388706285802,0.0013177255554592505
9592.84366850746,-7.735079305166868e-05,-2.6416101835761828e-05
9595.681766761074,0.00029585578079747483,0.00032663703443701364
9571.078408150375,-0.002564003184841155,-0.002374807023778687
9612.559433303257,0.004333997004721721,0.004205195392004837
9578.872777104936,-0.0035044419160218977,-0.003272456282040703
9615.46054247738,0.0038196316230334963,0.0037129362750428553
9607.568406641114,-0.0008207756457842848,-0.0007412634686337985
9626.08801583424,0.001927606279683244,0.0018896788544014245
9646.786798326848,0.0021502797874441864,0.0021026136672862776
9603.118002480138,-0.004526771116604757,-0.004287247634099568
9643.938937971392,0.004250800154773836,0.0041530188586047035
9677.77745910255,0.003508786331892442,0.0034185290761887
9741.956398281533,0.006631578319526114,0.00644255640301105
9827.628443576514,0.008794131465225402,0.008475987346397464
9848.197819268855,0.0020930151979633373,0.001985497893169878
9871.442542416225,0.002360302217111359,0.0022392931954385233
9834.067060404665,-0.0037862229204054017,-0.0036717724872763363
9748.485090257685,-0.0087026018453303,-0.008420624073847477
9763.612004500996,0.001551719482899739,0.0014913755257802844
9795.193667480304,0.0032346290455568948,0.0031052890779320087
9810.001234462969,0.001511717632682096,0.0014461350423943184
9823.842106117703,0.0014108939768641983,0.0013485925034236984
9812.050133988163,-0.0012003421881339512,-0.0011712875521448173
9769.77924196382,-0.004308059115792714,-0.004182798296356141
9874.785371668759,0.010748055519403103,0.010408894215861468
9870.299843151282,-0.0004542406086460263,-0.0004610930250718912
9716.068427267139,-0.01562580857066478,-0.015277081999310018
9659.267980325798,-0.005846032000138758,-0.005485788635647282
9680.845369051623,0.0022338534110221114,0.002139461979502015
9771.41204951217,0.009355245023340305,0.008933293105119047
9794.846541530274,0.0023982707820898643,0.0022543742807916234
9755.481295642761,-0.004018975256080337,-0.00379447231993851
9749.939750793686,-0.0005680442287916713,-0.0005317719139027425
9742.877325450665,-0.0007243557933213567,-0.0006794707446693691
9741.084020171123,-0.0001840632104498532,-0.00016757141042909074
9709.574642657379,-0.0032346890190555473,-0.003062835651902515
9481.151603924834,-0.02352554536519108,-0.02207010914741948
9486.929314436444,0.0006093891072490986,0.0006231957023761984
9383.404137127305,-0.01091240103914354,-0.009627961206269967
9342.33577207675,-0.00437670214885643,-0.0038207599987043366
9400.093534584423,0.006182368512198482,0.00583674860524148
9377.832429671358,-0.0023681790857892865,-0.0020461737472436785
9302.51788797692,-0.008031124703843632,-0.00701550471262597
9203.44704359776,-0.010649895605920171,-0.009149786880601174
9219.868768680504,0.0017843015779796128,0.001753465915881685
9210.745806509347,-0.0009894893734440468,-0.0007638983108680709
9194.397205521056,-0.001774948666669021,-0.0014667275637766785
9246.555486735137,0.005672833144815673,0.0054232739780704555
9239.962365067882,-0.0007130354299730888,-0.0005267555737504356
9226.318627521372,-0.0014766009868277417,-0.0012150863750968995
9200.341184080935,-0.002815580567849614,-0.0024129686279759388
9202.846316438267,0.0002722868975407759,0.0003779616906728722
9180.314845594703,-0.0024483154525048907,-0.002089902564734821
9117.675399141363,-0.006823235096713345,-0.005925931622918531
9093.746598663278,-0.002624440927162067,-0.0022272180491714577
9082.683006715471,-0.0012166153771464348,-0.0009581780427955468
9186.429600523195,0.01142246115283539,0.011378841445052702
9152.018235920346,-0.00374589106968061,-0.0032332523633878466
9141.323545987785,-0.001168560819796671,-0.0009269518924882394
9194.091396271253,0.0057724518794249596,0.005585396862834737
9237.967556819143,0.004772212789366548,0.004589693179960932
9245.939654389156,0.0008629709425779651,0.0009058026442250501
9395.404456930592,0.01616545295863808,0.01591775026939512
9341.07698057476,-0.005782345678131665,-0.005052055368024381
9341.743304368732,7.133265204402737e-05,0.0001479648232492139
9232.112029012605,-0.011735633466277907,-0.010126884434540231
9190.529977120465,-0.004504067082533935,-0.0038526319715919627
9206.689261955793,0.0017582538630042282,0.0017060234817697626
9384.462460099363,0.01930913416163298,0.018820196710298293
9419.727593681922,0.0037578213704298575,0.0033771427590557914
9037.86292401142,-0.04053882300446028,-0.03237365107676279
9171.796072528501,0.014819117046049856,0.012489679986456016
9161.96997303904,-0.0010713386355036577,-0.0007263975804827411
9097.5768648195,-0.007028303782814091,-0.005239140503609334
9021.855828504438,-0.00832320929410087,-0.006163064831895247
9037.382493082894,0.0017210056194204117,0.0014796560177903783
9134.404132795033,0.01073559072955003,0.008848671101160915
9098.95210324523,-0.0038811540451248864,-0.0028614132706206853
9195.142775329303,0.010571620884757224,0.008623015471652777
9053.468907299972,-0.0154074679959777,-0.011283730349802106
9130.380672573827,0.008495281318284626,0.006815091542633435
9175.208310052343,0.004909722725271605,0.0039037233483263174
9182.988094006856,0.000847913604968399,0.0007417447988116905
9168.578971794448,-0.0015691104099124576,-0.0011031598372211668
9153.133156386253,-0.0016846466018028033,-0.0011909240144532779
9140.60500884001,-0.0013687277713754808,-0.0009503233065003839
9048.157313442318,-0.010113958026660697,-0.007451527889409742
9048.460176067805,3.347229883343242e-05,0.0001440454374503139
9108.951347037315,0.006685244759047849,0.005392339439437311
9097.747017847596,-0.00123003502410431,-0.0008386400691552911
9061.773466136672,-0.003954116512621499,-0.0029052334692011616
9034.07358663041,-0.0030567834883287862,-0.002224288466619621
8914.321713036177,-0.013255578720484931,-0.009651803812277435
8507.386739542979,-0.0456495722942221,-0.027977793312794583
8374.827856040294,-0.015581621896479807,-0.009666325857116052
8240.653725711163,-0.016021120987264114,-0.009721987247664612
7965.568007920586,-0.03338154070620624,-0.017406589261485264
8114.136928520369,0.018651390641829007,0.01433539630119207
8349.222523167924,0.028972347486675258,0.02265309519753572
8351.707386081582,0.0002976160842237201,0.0003946887403585084
8389.517011520364,0.0045271731504617834,0.003107882187935201
8486.111242258305,0.011513681968258744,0.00782470338137207
8446.743672604302,-0.00463905887280428,-0.0026562227546498406
8530.882210483427,0.009961062054246505,0.006702142800964436
8390.899016764299,-0.01640899384908936,-0.00936585993401529
8200.767409363409,-0.022659265356551595,-0.01236159025345778
8208.209231611258,0.0009074543730324909,0.0007821288720742645
8065.815313081259,-0.017347744740913145,-0.009433058211880596
8299.474684026985,0.028969095110171244,0.020892146020493503
8197.530980332149,-0.01228315135306512,-0.00665370611983278
8322.23467891406,0.015212348557279484,0.009846574035304005
8806.251186437206,0.05815943988571877,0.042712248922613195
8828.13825491831,0.0024854013379511063,0.0014032660600471901
8704.214244562545,-0.014037388946273748,-0.007121052746156235
8679.163196128498,-0.002878036745211779,-0.0013992272812924878
8664.586852274848,-0.0016794641976719577,-0.0007737882359550276
8425.30161116845,-0.02761646287192281,-0.013551683840543272
8514.657044550182,0.010605606482180157,0.005830549373935071
8557.649732810758,0.005049256597844239,0.002785434960747672
8644.829884527835,0.01018739425415149,0.005553966124145961
8688.21170395222,0.005018238647128081,0.002743275461724165
8727.228223546552,0.004490742275143273,0.0024586644998829104
8755.650447815817,0.0032567298048400114,0.001802430083805262
8813.68173003643,0.006627866492213431,0.003593364047410199
8784.57526301706,-0.0033024186612250054,-0.0016346029217821768
8739.322241927048,-0.00515141822286236,-0.0025878867757027214
8819.34700312453,0.009156861251043341,0.0049823695636963955
8832.271201963398,0.0014654371615368544,0.0008501814127838775
9034.438126005,0.022889573861438906,0.012562060776972635
9000.420329168468,-0.003765347259240492,-0.0019019250636373415
9011.399980720784,0.0012199043101056677,0.0006866856825562936
8975.931694656649,-0.003935935164349148,-0.0019957610831371417
8945.05661239164,-0.0034397635048168027,-0.001737160105804909
8923.557043133143,-0.0024035140514050454,-0.0011971970052788957
8864.061631136932,-0.00666723053471091,-0.003410607930375245
8860.99086927498,-0.00034642830676701476,-0.00011197483840622579
8865.629022839961,0.0005234350913353578,0.0003467868339879932
8954.532012330548,0.010027826481522433,0.005450059170940233
8945.613189286018,-0.0009960121905029616,-0.0004696922029339666
9014.689271330592,0.007721782798221617,0.004185663130433268
8869.935688019455,-0.01605752333266721,-0.008329021878404461
8915.925042216395,0.005184857682683904,0.002824262398132642
8890.089703401343,-0.00289766218229991,-0.0014658145613808075
8955.999603224838,0.007413862179396998,0.00403203189454647
8971.783451734738,0.0017623770890094527,0.0009903000067846464
8924.281975666458,-0.005294541082475212,-0.0027463704685244438
8849.304013077079,-0.008401568080638577,-0.004368995156169271
8803.396581273868,-0.0051876884029943586,-0.002674412328438623
8763.405943548027,-0.004542637305572144,-0.0023319907947169007
8793.402591067746,0.003422943968697824,0.00192458776161525
8734.28346553566,-0.00672312280938188,-0.003488121726410818
8767.637333681194,0.0038187297535217696,0.002150978479662056
8794.681283168618,0.003084519632619276,0.001748818369332752
8798.627011835715,0.0004486494211732599,0.00031804046015016814
8750.56383335298,-0.0054625771064146685,-0.0028512075487577555
8753.740891019579,0.00036306890928429063,0.0002790691353736258
8820.95513021459,0.007678344610812584,0.004306523146014392
8812.922599068537,-0.0009106192047774191,-0.0004230157236523134
8810.417478270638,-0.0002842553953854216,-8.280272254317897e-05
8815.927812514155,0.0006254339544190971,0.00041380208103584265
8815.498032054173,-4.875045135599956e-05,4.438621521262023e-05
8823.030318456766,0.0008544368537323602,0.0005402500810435348
8818.955579807094,-0.00046182983653000317,-0.00018417527155197418
8838.994619122652,0.002272268993104033,0.001327028625222741
8834.60109560419,-0.0004970614541337379,-0.00020769853004885136
8860.491194494802,0.002930534000396972,0.0016974723967903295
8840.144230421984,-0.0022963697639540094,-0.0012075290676695032
8878.681245447682,0.00435931971483906,0.0025070500430596524
8881.822808057334,0.0003538321201994068,0.0002570284211726408
8865.823125697598,-0.0018013962567707104,-0.0009450631525921367
8865.483419110407,-3.831641826984932e-05,3.998884794017202e-05
8876.385190390401,0.0012296871771813127,0.0007530334795224963
8887.33743098946,0.0012338627002033795,0.0007551327370783517
8903.952281196138,0.0018694969484045084,0.001114975351547319
8883.431173959818,-0.002304718914504785,-0.0012449617590549376
8809.647224764107,-0.008305793983297383,-0.00459961000230701
8816.427080357365,0.0007695944480274735,0.0005065260131308307
8882.017106145275,0.007439524559108634,0.004347499232467214
8906.584554549709,0.0027659762541367163,0.0016364639727346009
9058.830205340671,0.017093606405296162,0.010000167143089324
9115.600212070576,0.006266814306380825,0.003588958007849995
9068.250813773058,-0.005194325902404118,-0.002916841990190864
9083.6150144697,0.0016942849301550197,0.0009891581618892977
8959.46897488795,-0.013667030073818809,-0.007692377001644743
8962.498708098752,0.00033815990872816475,0.00023513925423008445
8996.975107905371,0.0038467397239862968,0.002237631517482742
9072.569022638821,0.008402147813772113,0.004856599137146255
9094.721786104958,0.0024417299456038683,0.0014176501216850042
9315.104331288469,0.02423191718961821,0.014018603074818635
9323.455402777876,0.0008965086371987945,0.0004902638807637704
9480.952589518329,0.01689257683299771,0.009443998071357438
9540.644812722052,0.00629601536766633,0.003466031917673714
9560.39094995398,0.0020696858146945604,0.0011106870961583302
9520.553935887912,-0.004166881278663588,-0.0024003297064712926
9486.42549689921,-0.0035847114798702455,-0.0020672624551317073
9459.289055970492,-0.0028605548989541355,-0.0016547594090965366
9490.460883934471,0.0032953668906336078,0.0018234116345208036
9399.11696643156,-0.009624813654470526,-0.005534571009599262
9374.427630848877,-0.0026267718202528656,-0.0015133007758932058
9364.188438596608,-0.0010922471915591919,-0.0006406369109305353
9425.570307224476,0.006554958716429517,0.003697100471828569
