timesteps,reward_mean,reward_std,reward_min,reward_max,reward_abs_max,reward_abs_p99,reward_zero_fraction,portfolio_return_mean,portfolio_return_std,portfolio_return_min,portfolio_return_max,dsr_mean,dsr_std,dsr_min,dsr_max,portfolio_value_mean,portfolio_value_std,portfolio_value_min,portfolio_value_max,turnover_mean,turnover_std,turnover_min,turnover_max,dsr_variance_mean,dsr_variance_std,dsr_variance_min,dsr_variance_max,allocation_entropy_mean,allocation_hhi_mean,allocation_equal_weight_l1_mean,weight_btc_mean,weight_btc_max,weight_eth_mean,weight_eth_max,weight_ltc_mean,weight_ltc_max,weight_bnb_mean,weight_bnb_max,weight_usdt_mean,weight_usdt_max,dirichlet_alpha_mean,dirichlet_alpha_min,dirichlet_alpha_max,dirichlet_total_concentration_mean,dirichlet_alpha_below_one_fraction,policy_weight_temporal_std_mean,policy_equal_weight_l1_mean,policy_loss,value_loss,entropy_loss,explained_variance,learning_rate,n_updates,mfn_parameter_norm,mfn_gradient_norm,mfn_gradient_abs_max,mfn_near_zero_gradient_fraction
100540.0,-1.206833718896464,27.96885733294921,-649.644287109375,7.868072986602783,649.644287109375,6.7119213247299205,0.009259259259259259,0.00034042737223965254,0.024948740441282098,-0.1223544243173984,0.11904391275452167,-1.2068337738761934,27.968858581648472,-649.6443161914558,7.868073120982558,9928.646846956235,1628.1578893027995,5749.3274280068445,13265.759095232808,0.5057530453487691,0.17833617322819587,0.06669429001139511,0.9393912609948587,0.000444737163551778,0.00018380711916492993,4.45428665430341e-08,0.0006848294995073032,0.7166936046723691,0.3893898378057799,0.3920628844098258,0.22819543008609722,0.8541064929486918,0.1703807625800258,0.8897539746737725,0.20433246524519602,0.8937768818425316,0.17626036171101067,0.9616696816651715,0.22083098037767027,0.8917572564609733,0.6647046208381653,0.5163208842277527,0.8167518973350525,3.3235232830047607,1.0,0.006512029562145472,0.04252592474222183,20.491989135742188,5085.2861328125,3.529473066329956,0.009997904300689697,0.0007,186.0,35.24492119842237,0.21744790213193016,0.028184257447719574,0.18958577283372366
101080.0,-0.031208287445285046,0.87228917716571,-4.842887878417969,6.887228488922119,6.887228488922119,2.901580908298494,0.0,-0.0006781778706400044,0.015069292177720999,-0.07548071517366318,0.11082088372013761,-0.031208286946146333,0.872289178090507,-4.842887861494274,6.887228686429316,8570.997354644955,1008.03560733945,6497.362513701496,10248.40801597913,0.5123241594651451,0.17469308576084883,0.05191045365018413,0.9595929731460752,0.0003198814841633562,5.8322889993054136e-05,0.00022943773941805324,0.00047831350860218783,0.7294040574261643,0.3780607728335674,0.38070122663252987,0.2549672696434815,0.8458563117557947,0.17240178619518576,0.8678568883445705,0.20806399567186612,0.7980496883392334,0.1769468075506994,0.9024472063973341,0.18762014093876725,0.9373769517241297,0.660015344619751,0.5124529004096985,0.8311960697174072,3.300076723098755,1.0,0.006105063948780298,0.04521133750677109,-0.413772314786911,11.218432426452637,3.540882110595703,0.0964018702507019,0.0007,187.0,35.24326463531798,0.40979622068049654,0.06813741475343704,0.24368779274004684
101620.0,0.016491755348454682,0.8627202739213897,-3.560368537902832,5.461634635925293,5.461634635925293,3.1044196534156803,0.0,0.00037922715487832056,0.010330287009460483,-0.03839572012197612,0.06593183763539097,0.0164917560092585,0.8627202772565788,-3.5603686129331473,5.461634849789943,8023.639616544433,732.7416454750879,6445.509529894976,9563.6196520346,0.5113426182868233,0.183071824818681,0.08087161975749187,0.940471970805982,0.00015245231595128436,3.177926190791025e-05,0.00010583670325911969,0.00022909741693600375,0.7266933261671957,0.38259124488466506,0.3815641156895916,0.25486294475580873,0.8646997755051372,0.15795486400920813,0.8373058819536487,0.19230896786511262,0.8784449655635052,0.20222976225870168,0.9389831877700269,0.19264346111116878,0.9181361273244872,0.6596623659133911,0.5412994623184204,0.8594645857810974,3.298311233520508,1.0,0.004260429181158543,0.05362696573138237,-9.729909896850586,37.497100830078125,3.5582780838012695,0.1067044734954834,0.0007,188.0,35.24328248637755,0.40233162170318837,0.03930448368191719,0.2857874707259953
102160.0,0.0006233556808351919,1.0894897065906661,-5.586302280426025,9.119141578674316,9.119141578674316,3.938578591346742,0.0,-0.0002376278765261344,0.01119626857233532,-0.05433852133352063,0.0815000298298791,0.0006233541088898821,1.0894896971254537,-5.586302132824029,9.119141354535357,7087.378750929928,384.7007886830057,6159.072017818772,7996.641610983423,0.5142815832346093,0.17578063687013282,0.08117489305800069,0.945881797662789,0.00011879373090816616,1.95399688786041e-05,8.59387877145734e-05,0.00016637078185027928,0.7307462749114424,0.37799142303087535,0.38143650006598906,0.23284057273546294,0.9561194766358013,0.17867087810569185,0.825437663063785,0.19498381236329165,0.8590621128179023,0.20637390185480306,0.9090579194438547,0.18713083494075047,0.8682706796431815,0.6753672957420349,0.5739837884902954,0.8355346918106079,3.3768365383148193,1.0,0.005810610018670559,0.03583337739109993,-7.251719951629639,18.645061492919922,3.4773526191711426,0.26604634523391724,0.0007,189.0,35.24716753697114,0.47182094489204185,0.04933677986264229,0.33110119047619047
102700.0,-0.005327299788411808,0.990093738557021,-3.740783452987671,8.087688446044922,8.087688446044922,3.1757064819335947,0.0,-0.00031866574476208044,0.008540443060389064,-0.03432983547266238,0.05075342060835912,-0.005327300410249696,0.9900937353471664,-3.7407834275674774,8.087688469067237,6286.812299400804,575.1145484071455,4982.869682136938,7166.981360163553,0.5149323453182231,0.17615681203606032,0.08551742035462154,0.9115130023625022,8.145928993003149e-05,1.6978137189329147e-05,5.8244465220100494e-05,0.00012287866057802111,0.7229747900336465,0.38403410762014073,0.38425025564807436,0.21598677971474836,0.8344809531907064,0.20008740083612073,0.8906138462590257,0.18473941046734063,0.9330421373625284,0.19960950423264665,0.8898789609167672,0.19957690474914364,0.8676839725395515,0.6877666711807251,0.5926557779312134,0.820280909538269,3.438833475112915,1.0,0.006275297608226538,0.022221114486455917,3.2035109996795654,22.40052032470703,3.4272329807281494,0.3516300320625305,0.0007,190.0,35.25440714857757,0.43759379543718596,0.04452436789870262,0.30261392466822795
103240.0,0.0027980354921493455,0.934590164528634,-4.194962501525879,4.919159412384033,4.919159412384033,3.2249771189689675,0.0,-9.792839972009654e-05,0.008527575034081525,-0.03917707603138497,0.0406371754296198,0.0027980352560384187,0.9345901615849574,-4.194962638722708,4.919159259455612,5475.136550127357,297.6402477342876,4998.189289002987,6301.223180275336,0.5025134868548611,0.18089691371945749,0.0485244564104922,0.9355386207900511,8.504046481777007e-05,7.2453429058940306e-06,6.660340986575674e-05,0.0001000712451312296,0.7319005276810336,0.3774993174303838,0.3782310232067629,0.21796187716224932,0.9213731713337233,0.20137720239676826,0.826695167402414,0.19521621694851257,0.8104576415875463,0.1821099936807444,0.915126185156137,0.2033347098117254,0.9238593085753308,0.6893042922019958,0.6096379160881042,0.8011043667793274,3.446521520614624,1.0,0.005918229930102825,0.020098645240068436,3.1284773349761963,14.990612030029297,3.4199633598327637,0.28165632486343384,0.0007,191.0,35.25246758105075,0.47274713297993853,0.05035814642906189,0.3210687451209992
103780.0,-0.03163939476435189,0.9010819092922975,-5.935667037963867,7.573413372039795,7.573413372039795,3.531242983341221,0.0,-0.00036346189415825534,0.00573793225535795,-0.03754525295185949,0.04636659294658772,-0.031639393781860585,0.9010819071226661,-5.935667142988218,7.57341317503406,4957.875084290039,254.57458237269907,4127.401986317431,5331.905427242795,0.49205594199012703,0.17302224432809446,0.07570657064893203,0.93001673836325,4.221254330452226e-05,1.2802746578388943e-05,2.2963336931684786e-05,6.694706772143625e-05,0.7405051532238998,0.3729006927850358,0.3733475867163922,0.21500252990153834,0.9203789806322167,0.20300494309206973,0.8339543396957967,0.19650836483915435,0.8472268388395348,0.20795530568343812,0.8646710450599264,0.17752885648379943,0.8279199561666699,0.6955256462097168,0.6082268953323364,0.8083944320678711,3.477628469467163,1.0,0.0060738809406757355,0.016671374440193176,13.742310523986816,40.41061019897461,3.4030613899230957,0.17610514163970947,0.0007,192.0,35.25180629925659,0.48376172504246134,0.050364479422569275,0.34420130757220924
104320.0,0.05477925439589416,1.2652629699027023,-3.5571086406707764,8.066341400146484,8.066341400146484,4.21020241260529,0.0,-0.00037204132388782735,0.015201888220782427,-0.04803184801367231,0.0768776072728906,0.05477925281495554,1.2652629636193802,-3.557108758317767,8.066341207613329,2914.492368257212,348.31905880932277,2339.6088674883845,4227.334473200502,0.5006288028948637,0.18125320672502745,0.07501755614497936,0.9136881233210631,0.0001694264484782925,4.4404235236745214e-05,3.995372435413196e-05,0.00023720020228240067,0.7344546639565657,0.37778959436664605,0.3778401632002635,0.21587749573723286,0.9562441827361162,0.20293068119231383,0.8019359752644001,0.1920921603079804,0.8544316676981382,0.19943060324825473,0.8315102303119334,0.1896690595142182,0.860697458073072,0.7032173871994019,0.5935018062591553,0.8381249904632568,3.516087532043457,1.0,0.007107545621693134,0.01597825065255165,-14.238035202026367,37.813499450683594,3.388415575027466,0.27179980278015137,0.0007,193.0,35.25817029941742,0.46712363995085093,0.05027752369642258,0.2861716920374707
104860.0,0.01552475696996596,0.808778264530276,-6.333571910858154,3.7200725078582764,6.333571910858154,3.284730083942417,0.0,0.00033511712677669565,0.008444660284960975,-0.06820217722104598,0.04592870201157119,0.015524758111808593,0.8087782667005579,-6.33357202312621,3.720072609724102,3295.686950449031,237.7259129110487,2967.1807254463647,3879.671138689219,0.5131520777920296,0.17426926685418145,0.0663226589189542,0.9173912090196719,0.00011946386398626371,4.017843748600599e-05,6.787976982768994e-05,0.00020485062543447306,0.7364430065342054,0.37433597335691227,0.37523220247276257,0.19985237309399248,0.8275550827375588,0.2003637656250704,0.868783998948194,0.19372072978473606,0.9313394431089783,0.19946072106095042,0.8485036531859248,0.2066024104352506,0.8365336087840112,0.6999915242195129,0.6004562973976135,0.8218449354171753,3.49995756149292,1.0,0.006439873483031988,0.015380213037133217,-0.17549237608909607,29.52031135559082,3.3930225372314453,0.05305838584899902,0.0007,194.0,35.25411808477138,0.4885457034095787,0.09322971105575562,0.3155859679937549
105400.0,-0.0038177018808373425,1.3762871822203684,-26.683835983276367,7.312252521514893,26.683835983276367,2.6963332653045655,0.0,0.0007302896069962846,0.008840673811632418,-0.11695024450491004,0.07291899792862597,-0.0038177022585815816,1.3762871871486178,-26.683836056663292,7.312252749847106,4549.928267456769,467.08626607938976,3733.1522770665456,5511.634007380323,0.4932755250255904,0.1833979334473875,0.0673445234750487,0.937408816120904,8.442845842285122e-05,2.0448384770142598e-05,5.423401964102888e-05,0.00013306713347429166,0.729601426342656,0.3795805011322122,0.3805578677245762,0.22860597229499965,0.9126069616895602,0.18637306829260494,0.8434605289123108,0.18653579041757712,0.8817587891755154,0.1952432443151962,0.8503526110541633,0.20324192467962204,0.9360641751000456,0.6833227872848511,0.5846807360649109,0.8203927278518677,3.416613817214966,1.0,0.005509583745151758,0.024388238787651062,2.4479949474334717,44.16511154174805,3.439479351043701,0.1985042691230774,0.0007,195.0,35.257802521391255,0.47073781125959696,0.0975053533911705,0.3084199355971897
