timesteps,reward_mean,reward_std,reward_min,reward_max,reward_abs_max,reward_abs_p99,reward_zero_fraction,portfolio_return_mean,portfolio_return_std,portfolio_return_min,portfolio_return_max,log_portfolio_return_mean,log_portfolio_return_std,log_portfolio_return_min,log_portfolio_return_max,dsr_mean,dsr_std,dsr_min,dsr_max,scaled_dsr_component_mean,scaled_dsr_component_std,scaled_dsr_component_min,scaled_dsr_component_max,scaled_return_component_mean,scaled_return_component_std,scaled_return_component_min,scaled_return_component_max,portfolio_value_mean,portfolio_value_std,portfolio_value_min,portfolio_value_max,turnover_mean,turnover_std,turnover_min,turnover_max,dsr_variance_mean,dsr_variance_std,dsr_variance_min,dsr_variance_max,allocation_entropy_mean,allocation_hhi_mean,allocation_equal_weight_l1_mean,weight_btc_mean,weight_btc_max,weight_eth_mean,weight_eth_max,weight_ltc_mean,weight_ltc_max,weight_bnb_mean,weight_bnb_max,weight_usdt_mean,weight_usdt_max,policy_weight_temporal_std_mean,policy_equal_weight_l1_mean,gaussian_logit_abs_max,gaussian_logit_clip_fraction,policy_loss,value_loss,entropy_loss,explained_variance,learning_rate,n_updates,mfn_parameter_norm,mfn_gradient_norm,mfn_gradient_abs_max,mfn_near_zero_gradient_fraction
71280.0,0.02477065512459915,1.6316433010717502,-8.730325698852539,7.962887763977051,8.730325698852539,6.1969389867782745,0.0,0.0007120969348552875,0.010458157584458741,-0.05026641221616053,0.0551957257230593,0.0006571657219476691,0.010461198816314542,-0.05157376762824084,0.053726271733327925,-4.0438162782802796e-05,0.00556037767404337,-0.03075818806807484,0.026382869827301203,-0.008087632556560543,1.112075534808674,-6.151637613614968,5.276573965460241,0.03285828609738348,0.523059940815727,-2.578688381412042,2.686313586666396,6892.635494191641,613.4282775852128,5387.84949087718,8423.114179732627,0.4225811695928152,0.16252641967930048,0.06535132807634636,0.8509651167058472,9.544161870286085e-05,1.680552025363502e-05,6.297670529879439e-05,0.00012112920917295386,0.7970906106334248,0.3423895598654083,0.33087967623125475,0.13164505501280763,0.794012493905823,0.2543137767459277,0.90317699005958,0.1611501607952658,0.8662588119729375,0.21292035140202714,0.8644141786486728,0.2399706560439718,0.8292290174044712,0.025374162942171097,0.1435975432395935,0.8445872664451599,0.0,14.759778022766113,38.110435485839844,-7.0533928871154785,0.2183942198753357,0.0007,132.0,0.0,0.0,0.0,
71820.0,-0.06532745519135562,1.498976325282016,-8.552360534667969,10.41220474243164,10.41220474243164,5.5435168504715,0.0,-0.0006544098526909321,0.010745269032280704,-0.07384290200827809,0.07044356681237587,-0.0007128183198919834,0.010807611621460964,-0.07671140646639575,0.06807311099513796,-0.00014843268845694972,0.004814328672260164,-0.02699752462939852,0.03504274539008893,-0.029686537691389937,0.9628657344520328,-5.399504925879704,7.0085490780177855,-0.03564091599459917,0.5403805810730482,-3.8355703233197875,3.4036555497568983,6086.774037211933,995.9047657393997,4968.545089677446,7929.1955300279,0.4168782831102703,0.15583220752273194,0.015097629818118075,0.8442344767965492,0.00012209801023561916,2.5646096469001395e-05,8.840473800191903e-05,0.00018593026001712524,0.8021424333656096,0.339344060631052,0.3252191243507182,0.14437909158302994,0.6893970884948234,0.24759675969548647,0.9110576354723227,0.17042576393549125,0.8468300808488096,0.20562356624779576,0.8909274215994384,0.2319748185381966,0.8694572703188065,0.03551715984940529,0.1233254075050354,0.8218553066253662,0.0,-38.20781326293945,95.4448013305664,-7.054017066955566,0.20958399772644043,0.0007,133.0,0.0,0.0,0.0,
72360.0,-0.04075822704126714,1.4369998010295235,-14.861475944519043,6.4475321769714355,14.861475944519043,4.761957507133485,0.0,-0.00042894473825304144,0.008675726157483948,-0.11181909710359977,0.04003530989136773,-0.00046762583727422,0.008840762372169481,-0.11857983726003386,0.03925466439555416,-8.688468453258969e-05,0.005024530987456471,-0.04466242219351013,0.02242399514887113,-0.01737693690651795,1.0049061974912943,-8.932484438702026,4.4847990297742255,-0.02338129186371099,0.44203811860847403,-5.928991863001693,1.962733219777708,4763.347849350153,236.19480589364917,3899.8888005493573,5236.917722772475,0.4209194609214194,0.1633940380112181,0.068764412561031,0.9038370024684695,6.288688882018426e-05,1.6474827426406642e-05,4.5067227526197394e-05,0.00012387133103680594,0.789683114125911,0.3483323491729944,0.3380308926262473,0.14450418937941867,0.7420824621057779,0.2720052788804572,0.866562470012852,0.15075883837458676,0.9272103993877667,0.22096166254565408,0.8976238930158152,0.21177003081988324,0.8913078768276979,0.034245457500219345,0.14348646998405457,0.8827250003814697,0.0,-36.50096893310547,104.10332489013672,-7.054438591003418,0.12066113948822021,0.0007,134.0,0.0,0.0,0.0,
72900.0,0.04823294377549448,1.2614621897723863,-7.664217472076416,10.994491577148438,10.994491577148438,3.474942412376406,0.0,0.00016028907692599274,0.007490053161981889,-0.044492246815744624,0.06468949903298357,0.00013238710846489603,0.007458885999350866,-0.04551240106549343,0.06268320644859393,0.00020806793587501435,0.004460281121815195,-0.026942986086539056,0.04125872281618763,0.04161358717500287,0.8920562243630391,-5.388597217307812,8.251744563237526,0.006619355423244802,0.37294429996754336,-2.2756200532746718,3.1341603224296968,3986.866465471656,189.60196367360194,3562.407640537871,4362.988759872834,0.4121809387149965,0.16282746076331253,0.028289549422231476,0.8745991197231073,7.884827681812153e-05,1.9151354396370296e-05,4.848637543044088e-05,0.00012318603231065115,0.7903707339539566,0.3479368667233738,0.3385070046768579,0.13977349138381556,0.7232497089973686,0.27417694517973457,0.8837679280062991,0.1337341191298561,0.6871014176567467,0.23003193681051992,0.8122298436469928,0.2222835074960739,0.8077860531798482,0.027281278744339943,0.16381977498531342,0.9645395278930664,0.0,21.393722534179688,34.51511001586914,-7.054307460784912,0.21448469161987305,0.0007,135.0,0.0,0.0,0.0,
73440.0,-0.0560288655002498,1.3382285858751863,-8.09415340423584,6.778423309326172,8.09415340423584,4.840903935432435,0.0,-0.0004863875322606492,0.007463910536508596,-0.04593720320010366,0.032164708841944334,-0.0005144726817383255,0.007484823923012189,-0.04702578496236668,0.03165825591542339,-0.00015152615361750625,0.004830553887499105,-0.028714322482661172,0.02606680727945789,-0.030305230723501254,0.966110777499821,-5.742864496532234,5.213361455891579,-0.02572363408691627,0.37424119615060947,-2.351289248118334,1.5829127957711697,3671.0932481074333,348.7668020215364,3124.7983192812776,4389.724966030926,0.42469455627990016,0.15821617074239966,0.027281530219540894,0.8744638550161123,5.944914628253531e-05,1.127748858604164e-05,4.4232111224620584e-05,8.336524436446022e-05,0.7936066347633011,0.34652584757704014,0.3333979560805967,0.14403584397063263,0.8890847241953181,0.25584400960218373,0.8260477427528804,0.1503486214133061,0.8262990349157467,0.22782425756601032,0.8593611492882312,0.22194726744786727,0.9015071913785687,0.033605121076107025,0.1310267150402069,0.8808274865150452,0.0,-46.28959655761719,100.85111999511719,-7.054356575012207,0.0035129189491271973,0.0007,136.0,0.0,0.0,0.0,
73980.0,0.1084885721749473,1.3762443723813538,-8.76259994506836,5.870716571807861,8.76259994506836,4.487537722587587,0.0,0.000810891103860773,0.007232410519331533,-0.03934380439522564,0.036186134068069045,0.0007844720549832951,0.007222351614406979,-0.04013869093702386,0.035546793788142246,0.00034632484964033325,0.005085316884393683,-0.03377832574337526,0.02237582066600471,0.06926496992806663,1.0170633768787365,-6.755665148675052,4.475164133200942,0.03922360274916476,0.36111758072034894,-2.006934546851193,1.7773396894071123,3873.4802869238656,462.8947665740709,3128.737400337598,4979.075799444433,0.41707510832596056,0.1609095276576761,0.0861513366635988,0.8780682047818927,5.235696844053548e-05,7.64343205079729e-06,3.8894845337931596e-05,6.750030750943777e-05,0.7881042060457351,0.3500787065854819,0.33653369743739053,0.13519306373810566,0.7966418046689918,0.2889100308773825,0.9115445000947568,0.12829031874121824,0.8219931054653224,0.21560738513317168,0.8541985525448771,0.23199920151012193,0.8694088518240044,0.02005147375166416,0.17070266604423523,0.9157029390335083,0.0,52.328094482421875,91.63209533691406,-7.054774284362793,0.17746442556381226,0.0007,137.0,0.0,0.0,0.0,
74520.0,-0.07756174745733949,2.3554672526557696,-14.539108276367188,28.18158721923828,28.18158721923828,6.9367657613754306,0.0,-0.00039137929670407935,0.020095953003265315,-0.16716332634696196,0.2112121548187528,-0.000594609948516846,0.020210519277973803,-0.18291772608391052,0.1916216390030323,-0.00023915625469317708,0.007148457265177917,-0.03491028245535495,0.09300253018977007,-0.04783125093863542,1.4296914530355835,-6.98205649107099,18.600506037954016,-0.02973049742584232,1.01052596389869,-9.145886304195527,9.581081950151615,4473.4354110468075,800.2271809882521,2453.9240938223043,5560.813523220898,0.41828124002555883,0.15417478034339863,0.04437250132221346,0.8132102210824116,0.00022235395260345917,0.00023992141508147322,4.916252774757669e-05,0.0006887809138232074,0.8035408323662337,0.33777934164348244,0.32638857992488474,0.15217542222215288,0.7714392397017552,0.2644728070113138,0.9261725063588527,0.15093671219710056,0.776418376984091,0.21320031296793074,0.8257786913743913,0.219214745601502,0.8135696310633279,0.040305785834789276,0.13960698246955872,0.9107139706611633,0.0,-59.18995666503906,177.8550262451172,-7.055904388427734,0.14199692010879517,0.0007,138.0,0.0,0.0,0.0,
