timesteps,reward_mean,reward_std,reward_min,reward_max,reward_abs_max,reward_abs_p99,reward_zero_fraction,portfolio_return_mean,portfolio_return_std,portfolio_return_min,portfolio_return_max,log_portfolio_return_mean,log_portfolio_return_std,log_portfolio_return_min,log_portfolio_return_max,dsr_mean,dsr_std,dsr_min,dsr_max,scaled_dsr_component_mean,scaled_dsr_component_std,scaled_dsr_component_min,scaled_dsr_component_max,scaled_return_component_mean,scaled_return_component_std,scaled_return_component_min,scaled_return_component_max,portfolio_value_mean,portfolio_value_std,portfolio_value_min,portfolio_value_max,turnover_mean,turnover_std,turnover_min,turnover_max,dsr_variance_mean,dsr_variance_std,dsr_variance_min,dsr_variance_max,allocation_entropy_mean,allocation_hhi_mean,allocation_equal_weight_l1_mean,weight_btc_mean,weight_btc_max,weight_eth_mean,weight_eth_max,weight_ltc_mean,weight_ltc_max,weight_bnb_mean,weight_bnb_max,weight_usdt_mean,weight_usdt_max,policy_weight_temporal_std_mean,policy_equal_weight_l1_mean,gaussian_logit_abs_max,gaussian_logit_clip_fraction,policy_loss,value_loss,entropy_loss,explained_variance,learning_rate,n_updates,mfn_parameter_norm,mfn_gradient_norm,mfn_gradient_abs_max,mfn_near_zero_gradient_fraction
599400.0,0.0002810042350002159,0.008398859056234985,-0.03616941720247269,0.05167596787214279,0.05167596787214279,0.029976241607218988,0.009259259259259259,0.0002810079643462691,0.005465791297939614,-0.03039799382829176,0.023877233872703896,0.0002660169897731904,0.005470484029729619,-0.0308695945977463,0.023596630633892262,0.0002810042208013206,0.008398859028795162,-0.036169417676557535,0.05167596714442522,0.0002810042208013206,0.008398859028795162,-0.036169417676557535,0.05167596714442522,0.0,0.0,-0.0,-0.0,10834.251296664099,472.94160107137395,9806.505678154168,11749.565416498584,0.4360589634275598,0.15553318596974464,0.08070526014880701,0.9127813134692271,1.737418762293605e-05,9.581551506504765e-06,2.450816253855066e-07,3.413071058576378e-05,0.8107646081334194,0.33278799764094574,0.3193484236581917,0.20279295673113196,0.8261713895844437,0.2056014238879162,0.7656250697830871,0.19177817118760426,0.8894776653932954,0.19293056391464342,0.9400538414966522,0.20689688427870415,0.8756197605522777,0.036991529166698456,0.07464845478534698,0.620949387550354,0.0,0.05116157606244087,0.0013259107945486903,-7.093976020812988,0.018755197525024414,0.0007,1110.0,0.0,0.0,0.0,
599940.0,6.807264969918632e-05,0.008027125668428121,-0.04403599724173546,0.06398390233516693,0.06398390233516693,0.029163511246442796,0.009259259259259259,-0.00036341154121420085,0.010802967269188165,-0.06127536944953428,0.09094706874859694,-0.00042178973062764323,0.010796807801375865,-0.06323310098218564,0.08704618940321786,6.807263269326048e-05,0.008027125581439257,-0.044035996805349156,0.06398389988643992,6.807263269326048e-05,0.008027125581439257,-0.044035996805349156,0.06398389988643992,0.0,0.0,0.0,0.0,9680.553502336372,746.5513938327346,7773.988978737377,11128.945809475546,0.4324917509265147,0.16185530752157232,0.05155001785158661,0.907984321146993,7.448681307434896e-05,3.3141301977980877e-05,1.32282575632209e-08,0.0001147171507760291,0.8074857191068403,0.336634328971643,0.32158241717191116,0.20716687261148417,0.8938928920937754,0.18976350304981582,0.9351158767302781,0.1848629804039956,0.7628122400362501,0.2139710966156269,0.8484541545134703,0.2042355473190775,0.8817485467406637,0.037177372723817825,0.07646194100379944,0.6642128229141235,0.0,-0.08937115967273712,0.0012759080855175853,-7.094710826873779,0.05179530382156372,0.0007,1111.0,0.0,0.0,0.0,
600480.0,0.00010449513369739752,0.010619627465254015,-0.14970757067203522,0.10475488752126694,0.14970757067203522,0.03003001300618055,0.009259259259259259,5.7052773229638834e-05,0.006398292953717208,-0.05047555412533097,0.03689273951786028,3.6476944362856124e-05,0.006423517030281133,-0.05179400301101599,0.036228490453096326,0.0001044951202019615,0.010619627579593588,-0.14970757656042283,0.10475488500095327,0.0001044951202019615,0.010619627579593588,-0.14970757656042283,0.10475488500095327,0.0,0.0,0.0,0.0,9767.653224258494,573.0574319775876,8472.647963893956,10588.168992105802,0.4554243570760357,0.16151046032763589,0.08098691862621626,0.9204881452790257,2.8018638287663767e-05,1.4652842246646792e-05,1.4505290038524094e-08,4.955921432854491e-05,0.7929835021140386,0.3463473937380268,0.33562469225257197,0.2049660257816402,0.9263974475128378,0.19262148130350454,0.8236060977582864,0.20103339200207265,0.8016163659191011,0.20200953889419868,0.9345048348586728,0.1993695620185839,0.8740368194236756,0.03775971382856369,0.0765988677740097,0.7986377477645874,0.0,-0.035799428820610046,0.004406882915645838,-7.093616962432861,0.06561499834060669,0.0007,1112.0,0.0,0.0,0.0,
601020.0,-0.00021388042243281099,0.010857893441962061,-0.14036677777767181,0.03654506802558899,0.14036677777767181,0.03621528405696155,0.009259259259259259,0.0003224490869885621,0.008369913623795727,-0.06042626246414946,0.031069631681478194,0.00028704592471412123,0.008429773938301757,-0.06232897727356413,0.030596740757608216,-0.0002138804278926804,0.010857893391898864,-0.1403667799665151,0.03654506871186204,-0.0002138804278926804,0.010857893391898864,-0.1403667799665151,0.03654506871186204,0.0,0.0,0.0,0.0,11055.685877890237,525.0148503748902,9955.35299439368,12261.270185074583,0.42490839009377274,0.16166808253400547,0.05529851541783658,0.9382913536260253,4.9881772734680706e-05,1.893672197261324e-05,1.2564168947055864e-09,7.201498131819449e-05,0.8104885043255338,0.3328023632043358,0.3208037750015715,0.20126793444108879,0.8504250443238898,0.20834811465035444,0.824937754757378,0.19387439654055705,0.846991766158945,0.19903319456466403,0.8777122730216812,0.19747635980333575,0.7948983477309693,0.03657779097557068,0.07313229143619537,0.7022397518157959,0.0,-0.018237460404634476,0.0007208341849036515,-7.094044208526611,-0.006769657135009766,0.0007,1113.0,0.0,0.0,0.0,
601560.0,0.0001465255534530688,0.00865519556504757,-0.047198668122291565,0.05516202747821808,0.05516202747821808,0.03790599022060634,0.009259259259259259,0.0007663067351658326,0.010387495422975653,-0.058137092823566085,0.05397964421757519,0.0007120657210316234,0.010391886395148816,-0.05989554877982143,0.05257313704612333,0.0001465255539697088,0.00865519552824517,-0.04719866690377407,0.055162026696471585,0.0001465255539697088,0.00865519552824517,-0.04719866690377407,0.055162026696471585,0.0,0.0,0.0,0.0,12152.577509686418,1693.8975779564012,9575.584994946781,14689.02450129949,0.439707676469973,0.16651273491071683,0.03707212752064686,0.9040231042031267,7.364677175995055e-05,4.1448095888192494e-05,3.746794254330203e-08,0.00011480166374348114,0.8037034786144277,0.33776511849153334,0.32284010652083345,0.1888629150107348,0.8364393262037192,0.19572675791751043,0.8411603257675354,0.19125428716128368,0.788724703350967,0.2007036286414428,0.9121857065754725,0.22345241126902826,0.8895764080476286,0.03485145419836044,0.0709950178861618,0.6775240302085876,0.0,0.11364658176898956,0.0013396549038589,-7.0949931144714355,0.07650578022003174,0.0007,1114.0,0.0,0.0,0.0,
602100.0,0.0004857366117107631,0.009171232558768928,-0.03925323113799095,0.09011095762252808,0.09011095762252808,0.03690132003277547,0.009259259259259259,0.0007194223264991157,0.0093511401374037,-0.04356384753587923,0.05579970451162782,0.0006755910641206743,0.009330860694242955,-0.044541243543464955,0.05429849353579941,0.0004857366152038242,0.009171232610831106,-0.039253229872643756,0.09011095987497635,0.0004857366152038242,0.009171232610831106,-0.039253229872643756,0.09011095987497635,0.0,0.0,0.0,0.0,12171.340371154376,1720.2704058963052,8893.23154623566,14760.01672500944,0.44784788868814673,0.1685584956764672,0.03665820754554868,0.9506378312693424,6.17258458278743e-05,2.333273741101289e-05,4.8596962505703084e-08,8.45998172297945e-05,0.8065514289789606,0.33709512192193475,0.3238054724592331,0.21110057356208706,0.8751756661973596,0.1917610194694149,0.7599224418556769,0.18567409533009352,0.8135757779997256,0.20549248678976728,0.8209592951585083,0.2059718248486373,0.8348150558102934,0.03697557374835014,0.07582244277000427,0.6691920757293701,0.0,0.15661247074604034,0.0020815839525312185,-7.0934062004089355,0.09626519680023193,0.0007,1115.0,0.0,0.0,0.0,
602640.0,-9.885436607869789e-05,0.0096841414033991,-0.09286301583051682,0.06034150719642639,0.09286301583051682,0.05316671632230297,0.009259259259259259,-0.00016754800361318246,0.00862525351179916,-0.059003561093160066,0.04361769169696873,-0.00020485586110757155,0.00864174035281022,-0.06081592377497031,0.04269322670187231,-9.885438468213246e-05,0.0096841414332824,-0.09286301837788997,0.06034150773923409,-9.885438468213246e-05,0.0096841414332824,-0.09286301837788997,0.06034150773923409,0.0,0.0,0.0,0.0,9423.294454829913,423.2923496214943,8196.481033381106,10215.428955203073,0.44054643141240135,0.1646961501089224,0.08592143523668434,0.9229429560543713,5.347241198408697e-05,1.5865481582751658e-05,5.632895208969522e-10,7.029504437192664e-05,0.805946897746578,0.33705020241982414,0.32424944674179385,0.1942169568234509,0.9169090297724011,0.19884247979235867,0.828769925001939,0.18816673355592345,0.8746197895813491,0.2094979450909052,0.8361474831642249,0.2092758847373618,0.9001187030967986,0.03626272454857826,0.07417526841163635,0.6452168226242065,0.0,-0.006930625066161156,0.0014335393207147717,-7.094781398773193,0.1462843418121338,0.0007,1116.0,0.0,0.0,0.0,
603180.0,-0.00015752281787765948,0.007891533956405457,-0.07468127459287643,0.03317121043801308,0.07468127459287643,0.026841852832585594,0.009259259259259259,-6.15779165227405e-05,0.006096424812876574,-0.04582687578918054,0.03831891419643436,-8.024885491574573e-05,0.006117646409537995,-0.046910152078789465,0.037602976665671646,-0.0001575228259834144,0.007891534044115148,-0.07468127807071347,0.033171212089003095,-0.0001575228259834144,0.007891534044115148,-0.07468127807071347,0.033171212089003095,0.0,0.0,-0.0,-0.0,9463.28291024444,571.3344284261215,8335.056816670083,10329.013066569587,0.4347170037848142,0.15325986881414277,0.0476759435100274,0.8242322342522695,2.4224853157282794e-05,1.3810887540214938e-05,1.9648479074660524e-09,4.4561844596609037e-05,0.809481224433615,0.3335071917702156,0.32287972902046524,0.19727965298072506,0.8791840064687855,0.1964577716187744,0.846556340497587,0.20303492596100953,0.7645781696341141,0.20087181637085316,0.8153237978601579,0.20235583306863786,0.7973468847716072,0.03764495998620987,0.07687714695930481,0.820443332195282,0.0,0.007205652073025703,0.0021930094808340073,-7.094999313354492,0.15398246049880981,0.0007,1117.0,0.0,0.0,0.0,
603720.0,6.841577100439516e-05,0.010715668650915684,-0.056237149983644485,0.09791374951601028,0.09791374951601028,0.04128993544727565,0.009259259259259259,-0.0007771319180752122,0.011127252973440171,-0.06485993014890548,0.07451251234199888,-0.0008393608028118796,0.011126731482987574,-0.06705895358607336,0.07186708183672177,6.841574209590658e-05,0.0107156685734844,-0.05623715025079791,0.09791374835736852,6.841574209590658e-05,0.0107156685734844,-0.05623715025079791,0.09791374835736852,0.0,0.0,-0.0,-0.0,8636.88449953515,1525.6668160732681,5913.550163301316,10478.132819956327,0.44590367401840125,0.1628535919023469,0.0630994943807082,0.8631125604868088,6.033548534183314e-05,6.99422200568293e-05,4.524227635887405e-09,0.00017259452214937645,0.8048425532435755,0.33808015279519527,0.323211909792469,0.19606156399429742,0.8323462898319984,0.18962639659641567,0.837959635552077,0.1899601208045563,0.9058243292576499,0.20996905224787216,0.7765521891144489,0.21438286635685846,0.8373201127670047,0.037618447095155716,0.07680615782737732,0.7117846012115479,0.0,-0.05178562179207802,0.0020049377344548702,-7.0976715087890625,0.18443173170089722,0.0007,1118.0,0.0,0.0,0.0,
604260.0,-0.00026096086666492973,0.006388815225085083,-0.03878042846918106,0.03155791759490967,0.03878042846918106,0.022089933399111042,0.009259259259259259,-0.00020683485136269934,0.004834457543012265,-0.07202918654783282,0.01906085422999585,-0.00021878424166981293,0.004909423285972016,-0.07475499771190179,0.018881472015832432,-0.00026096086191091804,0.006388815180264983,-0.03878042726184666,0.03155791699767024,-0.00026096086191091804,0.006388815180264983,-0.03878042726184666,0.03155791699767024,0.0,0.0,-0.0,-0.0,9947.521368294972,542.439372763045,8557.652186676707,10722.053882239095,0.4350323355671175,0.16436812587013147,0.0759206851482869,0.9454847212830213,1.1537281902163523e-05,9.374279770043412e-06,1.4065975080268615e-07,3.6901734253786466e-05,0.8062547622784778,0.33823471263884464,0.3236565585014928,0.2057229516347948,0.8807387020394934,0.19851854469808528,0.8889410588573531,0.19325616760660602,0.8413515448107629,0.20207153473182257,0.7952649338021711,0.20043080132869137,0.8799884603815195,0.03642807528376579,0.07551100850105286,0.6383019685745239,0.0,-0.13894963264465332,0.0011463089613243937,-7.098577976226807,0.04478633403778076,0.0007,1119.0,0.0,0.0,0.0,
604800.0,0.00011330919643215667,0.008776151566321146,-0.05546015128493309,0.05938521772623062,0.05938521772623062,0.03525002781301739,0.009259259259259259,0.0002322669697723067,0.004058232081267267,-0.019413072325492504,0.025603177416081657,0.00022401580146397317,0.004054885956989245,-0.01960398079970386,0.025280905284073226,0.00011330919397597804,0.008776151540493405,-0.05546014975909626,0.05938521645926187,0.00011330919397597804,0.008776151540493405,-0.05546014975909626,0.05938521645926187,0.0,0.0,0.0,0.0,10145.542062508122,473.3408958449317,9447.43530623939,11355.29646389811,0.43769419533992876,0.16151862636916553,0.05485320071491432,0.9287434804087753,9.303854566574162e-06,6.3319027786331275e-06,8.940687960890921e-08,2.0385546548098956e-05,0.7980026926069431,0.3437533077633813,0.33138843442269295,0.19571828013316012,0.9504098042541386,0.19565261760023797,0.8733332876145289,0.19058362945073057,0.878819739628236,0.19987213258538664,0.8618978979852692,0.2181733402304847,0.8736135736519779,0.038177553564310074,0.0793580561876297,0.6641129851341248,0.0,0.16807562112808228,0.0017123045399785042,-7.098462104797363,0.09395915269851685,0.0007,1120.0,0.0,0.0,0.0,
605340.0,-0.0003020644439048839,0.007431235300483645,-0.07439249753952026,0.02799065224826336,0.07439249753952026,0.027305823285132653,0.009259259259259259,0.0004284600296851482,0.014334808050928911,-0.04968209513962343,0.07379385492718972,0.00032597873651072626,0.01430196284229391,-0.05095871367078824,0.07119803625498762,-0.00030206445095623926,0.007431235266350402,-0.07439249441945843,0.027990651793695958,-0.00030206445095623926,0.007431235266350402,-0.07439249441945843,0.027990651793695958,0.0,0.0,-0.0,-0.0,12427.411693387949,983.1891116839114,10166.620217702333,16065.798496602647,0.44025229191754317,0.15762524300944963,0.07908481655895508,0.8688358447271363,0.0001562281225268591,6.99464294403738e-05,1.3811742731218448e-06,0.0002525967549831244,0.8108766440986056,0.33332338994031957,0.3171081786284964,0.19510423761591353,0.8729703420678044,0.21383486476636776,0.786638651695256,0.18656937013512692,0.7680011009034804,0.1961149784437508,0.8039775341674529,0.20837654903884095,0.8298969471852871,0.03544638305902481,0.07177992165088654,0.6779688596725464,0.0,-0.09805679321289062,0.0008605252369306982,-7.098284721374512,0.28803879022598267,0.0007,1121.0,0.0,0.0,0.0,
