timesteps,reward_mean,reward_std,reward_min,reward_max,reward_abs_max,reward_abs_p99,reward_zero_fraction,portfolio_return_mean,portfolio_return_std,portfolio_return_min,portfolio_return_max,dsr_mean,dsr_std,dsr_min,dsr_max,portfolio_value_mean,portfolio_value_std,portfolio_value_min,portfolio_value_max,turnover_mean,turnover_std,turnover_min,turnover_max,dsr_variance_mean,dsr_variance_std,dsr_variance_min,dsr_variance_max,allocation_entropy_mean,allocation_hhi_mean,allocation_equal_weight_l1_mean,weight_btc_mean,weight_btc_max,weight_eth_mean,weight_eth_max,weight_ltc_mean,weight_ltc_max,weight_bnb_mean,weight_bnb_max,weight_usdt_mean,weight_usdt_max,dirichlet_alpha_mean,dirichlet_alpha_min,dirichlet_alpha_max,dirichlet_total_concentration_mean,dirichlet_alpha_below_one_fraction,policy_weight_temporal_std_mean,policy_equal_weight_l1_mean,policy_loss,value_loss,entropy_loss,explained_variance,learning_rate,n_updates,mfn_parameter_norm,mfn_gradient_norm,mfn_gradient_abs_max,mfn_near_zero_gradient_fraction
153900.0,-0.00014318492203192027,1.055366103109077,-9.189473152160645,4.600768566131592,9.189473152160645,3.7195929574966455,0.0,6.934987437464288e-05,0.006274728745131491,-0.05995015956160232,0.03116754539697131,-0.0001431859096791612,1.0553661064730493,-9.189473269716157,4.6007686604743885,20902.162632321135,1265.0673072812112,18310.607932298917,23200.35223171035,0.5155373194444482,0.18537293731477103,0.061844570651837086,0.929119118381388,3.5756994702741996e-05,6.565905664438152e-06,1.7691244175884428e-05,4.7316111839595296e-05,0.7245671173948873,0.3850188018441954,0.38669340219073234,0.21432008882610948,0.8909608911191266,0.19780483547502042,0.9131858766294053,0.18842363823581285,0.8941504468137388,0.19247982944485004,0.8091156973246301,0.20697160801820721,0.8931333087850064,0.6907065510749817,0.5631357431411743,0.8949315547943115,3.4535326957702637,1.0,0.012811517342925072,0.032389767467975616,-5.869381904602051,32.0646858215332,3.442209243774414,0.17124539613723755,0.0007,285.0,35.30889913359535,0.4565733596653067,0.058960992842912674,0.2735045862607338
154440.0,-0.01749176404964938,0.8489659301436888,-5.035797119140625,9.451104164123535,9.451104164123535,3.0919484949111973,0.0,-0.00023653650358337124,0.005513203706881073,-0.08652640453740974,0.04494129365674574,-0.017491762534525664,0.8489659301308953,-5.035796975356647,9.451104398337625,20958.870435026736,1295.2090091479379,18559.283233071408,22358.284463531123,0.49768326517543515,0.17652472046036746,0.08814846459387457,0.986101524298653,2.6619254641640643e-05,1.269726186420768e-05,1.1023836276526899e-05,5.421374595634131e-05,0.7435207573034562,0.36779654200922024,0.3731145876821369,0.207081372218523,0.8103048424094523,0.20305307512430507,0.9077334636474682,0.19309902540276738,0.8653735075538015,0.19948895625960894,0.8663286538495214,0.1972775709947956,0.8456275779569717,0.6969015598297119,0.5595104694366455,0.8397730588912964,3.4845077991485596,1.0,0.011253484524786472,0.023549087345600128,5.421431541442871,22.546615600585938,3.4112696647644043,0.29551392793655396,0.0007,286.0,35.31179944697187,0.45519861479792506,0.059281013906002045,0.2860558157689305
154980.0,0.014169886196193854,0.784962643247697,-3.737116813659668,4.374467849731445,4.374467849731445,2.6755007767677315,0.0,-4.557921376203289e-05,0.003467718809456855,-0.01764046824958412,0.015672525120377916,0.014169886521395903,0.784962642557354,-3.737116759799551,4.374467882521112,18732.32982900558,353.8041956860396,18033.002881298275,19379.08473882905,0.4915264325096643,0.16859911662937818,0.05685734853616096,0.8781365229885751,2.1221585804483056e-05,6.344692767376724e-06,1.239517267467074e-05,3.806693484303072e-05,0.7378531407740457,0.3740314633421656,0.37629538302746024,0.19000378899299056,0.8862225243736958,0.20723239135324442,0.8806292283441242,0.21655047031622054,0.850069480670177,0.1993031327607467,0.8349136749544198,0.18691021657679777,0.8335151248325,0.7029551267623901,0.6055027842521667,0.8018689155578613,3.5147757530212402,1.0,0.008970263414084911,0.02224983647465706,2.2173149585723877,8.395902633666992,3.393946647644043,0.3192998766899109,0.0007,287.0,35.311814000708274,0.4789599624140512,0.06684868037700653,0.33451039227166274
155520.0,0.018051240647090943,1.1566816344754929,-9.792984962463379,5.756580352783203,9.792984962463379,4.246511297225952,0.0,0.00038110731041256235,0.00561250888832826,-0.030504157457825885,0.03964919815241868,0.01805123858433119,1.1566816336124162,-9.792984721056916,5.756580124794499,21111.8672450232,1268.1918210098838,18388.208602636674,23024.04567398259,0.49512032234004005,0.17706969352191798,0.03642326546607126,0.9498598032817089,2.544665147159931e-05,7.37872416568031e-06,1.2381001155076433e-05,4.00840019352725e-05,0.7411447856531627,0.37139800661414263,0.37220489900825915,0.20600915848926787,0.9314696947465311,0.20569371172976478,0.926950968492345,0.20130182596318574,0.9082042706514979,0.19192128638649283,0.8212440517619581,0.19507401743128874,0.8785637021064758,0.6930856704711914,0.5784159898757935,0.8580071926116943,3.465428352355957,1.0,0.00994407944381237,0.025035202503204346,0.21246527135372162,19.68675994873047,3.420034885406494,0.17322003841400146,0.0007,288.0,35.31207824830159,0.47919916025290515,0.06301296502351761,0.3090115144418423
156060.0,-0.025969867998113235,1.127397318296416,-10.432327270507812,3.4968466758728027,10.432327270507812,3.35695115089417,0.0,9.04639869820475e-05,0.006217317586755221,-0.054470156668997044,0.020151888329812025,-0.02596986703637846,1.127397307540511,-10.432326821498181,3.4968465575572094,24247.91884032893,743.7458814468472,22589.84350166125,25905.316104644684,0.4994714900280158,0.18265354574945633,0.03857236712195378,0.9350284850367544,3.2993082813987866e-05,8.362910619008535e-06,2.509816735699343e-05,5.027972927971408e-05,0.7259926520021169,0.3835753231756328,0.38350190117072325,0.23311123584104948,0.9180523347357888,0.21768434472707923,0.883228878306697,0.16613591727508803,0.82453602599979,0.18152848753295048,0.916455948409407,0.20154001462383275,0.8580073181405699,0.6922019720077515,0.554673969745636,0.9047791957855225,3.461009979248047,1.0,0.012616835534572601,0.033278822898864746,11.388883590698242,27.490642547607422,3.4402804374694824,0.09510797262191772,0.0007,289.0,35.30931669561881,0.47634786576487453,0.056410908699035645,0.2853605581576893
156600.0,0.0615991178516264,0.9315279214815493,-4.1626787185668945,4.855213642120361,4.855213642120361,3.585235047340398,0.0,0.00041994254572011414,0.005358319051866598,-0.03034735437458072,0.02662681431894521,0.06159911842188823,0.9315279223997757,-4.16267890763625,4.855213626110908,23557.534202088144,1642.6748361795965,20980.442869643586,29562.63734298808,0.509938236024463,0.17236762911292153,0.04344286388560499,0.9611114027595076,3.237418546055071e-05,6.453939796990559e-06,2.3798886169325374e-05,4.4931091058504494e-05,0.7341148006329515,0.37377944848311206,0.3767264007805952,0.21928738600365488,0.9591238236652386,0.19280848753902882,0.8068158836950033,0.18566325343595444,0.738780119802511,0.20096252292906897,0.89996028596041,0.2012783500922929,0.918744909437805,0.6904126405715942,0.5674684047698975,0.8669888973236084,3.4520630836486816,1.0,0.011467388831079006,0.035846006125211716,-22.99660301208496,60.340065002441406,3.4458115100860596,0.01232224702835083,0.0007,290.0,35.310291523075456,0.47171293050407836,0.0513620562851429,0.28721457845433257
157140.0,-0.07417906956678187,1.3357781584373667,-18.224685668945312,4.556395053863525,18.224685668945312,4.15013760089875,0.0,0.0002450737124644869,0.009135341297680167,-0.06102022759834004,0.04720168971947372,-0.07417906983677015,1.3357781538603217,-18.224685514187488,4.556395082622716,34241.27331713126,2144.1487908105755,28631.115430741378,37709.33993870881,0.5105077738712454,0.17258564995737488,0.05989792793912461,0.9354273860737896,6.530749359430778e-05,1.3182951275194838e-05,3.37434665787176e-05,8.717623421802247e-05,0.7268704808254106,0.3805529911736729,0.3813256264284645,0.22405125649964647,0.9182518214595672,0.1878301716502897,0.82301128590873,0.18190474431317302,0.8102254030041276,0.18644050779709764,0.8854779050407265,0.2197733197397931,0.8949536082944317,0.6823517680168152,0.5460602045059204,0.90608811378479,3.4117588996887207,1.0,0.013343681581318378,0.05769459158182144,12.337295532226562,23.052589416503906,3.5192906856536865,0.36536943912506104,0.0007,291.0,35.310172721621164,0.45121626055078445,0.05902089178562164,0.2187317037470726
157680.0,0.025318313761737148,0.8354880614373464,-5.251949310302734,5.295644283294678,5.295644283294678,2.97509969711304,0.0,0.00018008835568501176,0.006224015053862285,-0.036877397253313834,0.034418790200986316,0.0253183130533767,0.835488059834605,-5.251949251664511,5.295644466050929,32960.23875856303,1588.7766281144093,29860.396808626163,36799.03912758042,0.503531165858453,0.1712320743107148,0.07130084540608228,0.9244130129935457,5.598228732680548e-05,1.593414238550836e-05,3.329678223432522e-05,8.709584925013634e-05,0.7325312992195825,0.37738965264903535,0.3790374189521033,0.2357535888764608,0.9147915408105936,0.1965791022643307,0.9393734451818263,0.166487918105105,0.7209697620913861,0.18282260674928943,0.9176763772522385,0.21835678400481406,0.9117414297962052,0.683914303779602,0.5351220369338989,0.9404802918434143,3.4195711612701416,1.0,0.012728126719594002,0.051032260060310364,-12.925209999084473,26.483610153198242,3.4963691234588623,0.2172113060951233,0.0007,292.0,35.3087399877227,0.476784751485713,0.06431807577610016,0.24084577478532396
158220.0,-0.024353729716946233,1.0049594544045863,-6.687652587890625,6.434911251068115,6.687652587890625,3.663131251335147,0.0,-0.00017437338418803194,0.005853009278086815,-0.05632344032316483,0.03637341962396998,-0.02435372951639884,1.004959448923405,-6.687652425207359,6.434911120597728,34056.53256175855,1916.4589654913073,29144.249079931233,37447.59963880475,0.4981618046782324,0.1790857320458144,0.05877179654978103,0.9362676910522173,3.140137700030042e-05,7.89314441491929e-06,2.188931294058298e-05,5.202267238054485e-05,0.7357298790624005,0.37784898058078226,0.37476927772296925,0.21995710467408044,0.9061200462624236,0.1866107536139227,0.9423885690766389,0.19954113892614658,0.9257081848894506,0.1965697941198534,0.8196534367480048,0.19732120866599684,0.8431585521034899,0.6894497275352478,0.551887035369873,0.8708793520927429,3.4472484588623047,1.0,0.013123877346515656,0.03968347981572151,5.969729900360107,17.11446189880371,3.4526870250701904,0.415118932723999,0.0007,293.0,35.31133492662935,0.4771970501841749,0.06353413313627243,0.22808108899297425
158760.0,-0.0007731975597346684,1.00617160980942,-6.130343437194824,7.850461959838867,7.850461959838867,3.957326250076301,0.0,-5.9545136516412724e-05,0.007998819098518607,-0.0851169049924289,0.05194801460647712,-0.0007731974296680213,1.0061716138415453,-6.13034367508388,7.850462081098567,31948.721979427643,2088.2415779178236,26150.503626958176,35470.707029480494,0.5028900460724439,0.17799838275688454,0.07512511745914595,0.9434314371151268,5.99412077772897e-05,2.413614970140259e-05,3.342924047531843e-05,0.00010564429045279171,0.7278834859213494,0.3809171330944418,0.3832049913552176,0.21622057241607617,0.8231410030759067,0.19541697188689255,0.8974229717441751,0.1847760257720758,0.8233519585519071,0.19741603679688374,0.9221146490216837,0.20617039312807175,0.8661164238925969,0.6919166445732117,0.5480639934539795,0.8762412071228027,3.459583282470703,1.0,0.014491794630885124,0.03750460222363472,1.4029831886291504,19.21510124206543,3.445998191833496,0.38869285583496094,0.0007,294.0,35.315664199101754,0.4676509014153523,0.06338925659656525,0.1956052400468384
159300.0,0.002181768909267029,0.8625302398502265,-3.1216557025909424,4.2460455894470215,4.2460455894470215,2.871254596710208,0.0,7.485393714177211e-05,0.005642685590449829,-0.023003039735051006,0.028298803549758427,0.0021817678462402647,0.8625302378149484,-3.121655764176987,4.246045476875113,31246.725100320626,1620.2341639002868,28287.316842871376,34011.87489309399,0.5059283313569143,0.16955938315928026,0.06631732970440751,0.8812561704177793,4.222029671070102e-05,8.813626221707283e-06,2.660550407482309e-05,5.7527805654868685e-05,0.7324080263244487,0.37995309867617516,0.37795852040536737,0.2188369048987147,0.862416986315304,0.19963262887952238,0.8436318427731806,0.18833981785753753,0.8934264426696992,0.19765369730037835,0.8921807799119291,0.19553695106384703,0.8580342591137224,0.694498598575592,0.5875375270843506,0.8433517217636108,3.4724929332733154,1.0,0.010897215455770493,0.026051580905914307,-0.2488861083984375,18.825590133666992,3.4169998168945312,0.3054707646369934,0.0007,295.0,35.320963951135944,0.48566827444047544,0.05946388468146324,0.29921082162373147
159840.0,0.025287409909112653,1.1285659983204521,-4.403029441833496,5.337436199188232,5.337436199188232,3.8936124348640457,0.0,0.0004341556182226386,0.006458884963783426,-0.02463827283845175,0.03277380649679053,0.02528741092513008,1.1285659980646505,-4.403029235683578,5.337436312274487,35044.11798218492,2577.1652291394107,31275.66359609438,40539.01531819186,0.517367306121135,0.17810455234684108,0.05425740171838655,0.9314533239700116,3.209275563382776e-05,9.797576710181199e-06,2.218029296914247e-05,5.337945228206391e-05,0.7292841936311352,0.3795927258954801,0.37985840763507267,0.2149108909838819,0.9381355398922113,0.1923176381912593,0.8320305006491561,0.19834439688779035,0.9276561895540852,0.183395833228521,0.8867201475396052,0.21103124070854742,0.9032759164167802,0.6855510473251343,0.5322843790054321,0.9372683763504028,3.427755355834961,1.0,0.014894749037921429,0.0454062782227993,-5.95218563079834,24.080982208251953,3.485125780105591,0.4063272476196289,0.0007,296.0,35.32326938359219,0.4974069074685055,0.06802365928888321,0.24094945355191258
160380.0,-0.02788742191386754,1.0226167449287065,-6.839892387390137,4.920146942138672,6.839892387390137,3.575472512245179,0.0,0.0002573842890316884,0.008760246382782578,-0.04883991718372784,0.049450123173776526,-0.02788742211175038,1.0226167465662552,-6.839892516221488,4.920146990624817,46032.06539085895,3322.661601875538,37538.590573697984,52952.77414029562,0.5082249409463743,0.1755842879277001,0.05694764014154353,0.9388793422430396,7.389113473574276e-05,1.5410243019194144e-05,4.6970578613935024e-05,0.00011087087169484432,0.7225312705621502,0.38563967364229057,0.3847324155808152,0.24775308966770387,0.9328255644693733,0.17986886233154137,0.9351877517894595,0.16758501553863595,0.7486604535802505,0.18732786401111293,0.9262370507621543,0.21746516845100583,0.9593317374680415,0.674557089805603,0.5208433866500854,0.9632341861724854,3.3727853298187256,1.0,0.013656193390488625,0.07668260484933853,0.7331739068031311,31.738346099853516,3.6129112243652344,0.08652806282043457,0.0007,297.0,35.318076855120204,0.4945214792626424,0.08790641278028488,0.19707503903200624
160920.0,0.004195228701832497,1.1195072205551764,-14.866074562072754,5.751906394958496,14.866074562072754,3.6361725330352823,0.0,0.00024261934532618872,0.009554058345189279,-0.11780482314434625,0.051860917332695655,0.0041952255825834246,1.1195072243714626,-14.866074758288883,5.751906170305808,48258.84690145064,2927.965824404539,42526.49441697426,53904.49109148238,0.504040061845945,0.1764894389385831,0.04364785237792772,0.908264166587038,8.553279868872011e-05,2.9297049910244365e-05,5.267555945825412e-05,0.00015337125715837198,0.7261212875802452,0.3822030706066214,0.3847939034986132,0.2427058529236173,0.9009859935667657,0.16859370787391148,0.8955207824664689,0.17270453173927636,0.8496728971314499,0.18355110207927036,0.8806136156180346,0.23244480538392445,0.8771030596548218,0.6837559938430786,0.531383216381073,0.9394872188568115,3.4187798500061035,1.0,0.013932627625763416,0.061752546578645706,-4.00969123840332,37.08381652832031,3.5260164737701416,0.1689247488975525,0.0007,298.0,35.31806669201247,0.4923775257192367,0.07968141883611679,0.1839871194379391
161460.0,-0.03402039303544842,1.0152639792374416,-5.051913261413574,9.096461296081543,9.096461296081543,3.795434799194341,0.0,-0.00047635021939585907,0.009176453972067348,-0.05615636896312071,0.0760809132392561,-0.034020394984440816,1.015263974548554,-5.051913246228356,9.096460870982044,43124.30584658539,2163.5450381441797,35999.597076075916,49805.17149489228,0.4824071953889971,0.17309594842341303,0.08951686991550947,0.9512852673101196,8.524820290218166e-05,2.5076784254571625e-05,5.144679719351073e-05,0.0001385604968979197,0.7408006274585741,0.37072517596547416,0.3717517543162326,0.1943287042523394,0.9249181414116204,0.21540180745902673,0.9106805292519323,0.19365085269015553,0.9095012140122962,0.20506936126961084,0.9458800858330376,0.1915492743288675,0.9093054960667413,0.7033565640449524,0.5432271957397461,0.8602657914161682,3.516782760620117,1.0,0.014437118545174599,0.031163662672042847,11.585250854492188,30.120332717895508,3.416055679321289,0.0045781731605529785,0.0007,299.0,35.313922872260996,0.48775100611891736,0.07741352170705795,0.2182742974238876
