portfolio_value,return,reward
10000.0,,
9990.362692503908,-0.0009637307496092008,9990.362692503908
9962.649851039814,-0.0027739574945450074,9962.649851039814
10017.07173179742,0.005462590934270846,10017.07173179742
10064.329323929827,0.004717705273328327,10064.329323929827
9985.123722910916,-0.007869933352696049,9985.123722910916
9934.296728671268,-0.0050902718534196565,9934.296728671268
9923.14863998489,-0.0011221819712916897,9923.14863998489
9803.183001264482,-0.01208947311713261,9803.183001264482
9678.291666623412,-0.012739875877555385,9678.291666623412
9539.022176872513,-0.014389883519545467,9539.022176872513
9402.259890748324,-0.014337138921405564,9402.259890748324
9507.82799052506,0.011227949557171314,9507.82799052506
9560.74777746338,0.005565917577711415,9560.74777746338
9687.59338063667,0.013267330770119235,9687.59338063667
9346.253135346587,-0.03523478245612022,9346.253135346587
9061.817972114934,-0.030433068643941262,9061.817972114934
8983.031909573994,-0.008694288804231076,8983.031909573994
8990.324494432103,0.0008118177616997854,8990.324494432103
9163.864661530672,0.019302992590094575,9163.864661530672
9188.64566111938,0.002704208377578826,9188.64566111938
9204.428910591301,0.0017176905121834142,9204.428910591301
9340.873970004734,0.014823848468906865,9340.873970004734
9265.289674469452,-0.008091779824671219,9265.289674469452
9149.216195841867,-0.01252777654080527,9149.216195841867
9252.690628493387,0.011309649967452548,9252.690628493387
9300.801008134475,0.00519960966736892,9300.801008134475
9178.970539973468,-0.013098922130949117,9178.970539973468
9300.181118149816,0.013205247543663961,9300.181118149816
9358.772694292273,0.006300046783832049,9358.772694292273
9344.518346451252,-0.001523100122916134,9344.518346451252
9298.048291460784,-0.004972974878701499,9298.048291460784
9337.140436785561,0.004204338813843255,9337.140436785561
9237.65538854933,-0.010654766189902102,9237.65538854933
9144.439451861994,-0.01009086535127552,9144.439451861994
9212.458213529155,0.007438264753703446,9212.458213529155
9287.494030984424,0.00814503748251174,9287.494030984424
9279.013806306979,-0.0009130799599067326,9279.013806306979
9338.988637960683,0.006463492016030699,9338.988637960683
9428.019084018988,0.009533199954481023,9428.019084018988
9456.880190742553,0.003061205802233195,9456.880190742553
9412.629931487958,-0.004679160395614625,9412.629931487958
