Method,Initial PV,Final PV,Total Return,Peak PV,Max Drawdown,Sharpe Ratio,Peak Cumulative DSR,Final Cumulative DSR,Average BTC Weight,Maximum BTC Weight,Average ETH Weight,Maximum ETH Weight,Average LTC Weight,Maximum LTC Weight,Average BNB Weight,Maximum BNB Weight,Average USDT Weight,Maximum USDT Weight,Average BTC+ETH Weight,BTC+ETH >= 80% Steps,Average Turnover,Cumulative Turnover,Total Attributed PnL,BTC PnL Contribution,BTC PnL Share,BTC Summed Return Contribution,BTC Underlying Return,ETH PnL Contribution,ETH PnL Share,ETH Summed Return Contribution,ETH Underlying Return,LTC PnL Contribution,LTC PnL Share,LTC Summed Return Contribution,LTC Underlying Return,BNB PnL Contribution,BNB PnL Share,BNB Summed Return Contribution,BNB Underlying Return,USDT PnL Contribution,USDT PnL Share,USDT Summed Return Contribution,USDT Underlying Return,Attribution Reconciliation Error,3-step Rank Correlation,3-step Trailing Winner Weight,3-step Trailing Loser Weight,6-step Rank Correlation,6-step Trailing Winner Weight,6-step Trailing Loser Weight,18-step Rank Correlation,18-step Trailing Winner Weight,18-step Trailing Loser Weight,42-step Rank Correlation,42-step Trailing Winner Weight,42-step Trailing Loser Weight,Realized Winner Weight,Realized Loser Weight
a2c,10000.0,13534.730844765736,0.35347308447657366,15074.255647860853,-0.23448188026191708,1.676629932430687,24.94338373198552,4.566212077967265,0.4283992365939119,0.542940620391592,0.20523006584947834,0.24878881225118796,0.2014953198567815,0.4008086777133266,0.06913024875913895,0.08623275496623968,0.09574512894068923,0.1993722807113613,0.6336293024433902,0.0,0.012944112899168964,13.707815560219933,3534.730844765736,676.430601869275,0.1913669333185411,0.09298924770700338,0.2593245209839672,2108.275658295207,0.5964458825534517,0.17982897594375857,1.050388664534653,413.9253184742736,0.11710235846874119,0.04428586130355027,0.04291598812147179,336.0992661269589,0.09508482565926002,0.029883400104156715,0.4435561240805814,0.0,0.0,0.0,0.0,-2.1373125491663814e-11,0.032481060606060604,0.18123982950201825,0.17375777340553522,0.03456790123456789,0.17855415318534823,0.17156223980416385,0.05350624399615754,0.1848406980507813,0.17272960109776986,0.10029498525073746,0.20598555587037407,0.16249664861858373,0.1821667820415345,0.17744593857311708
