timestamp,portfolio_value,return,reward,turnover,weight_btc,weight_eth,weight_ltc,weight_bnb,weight_usdt,asset_return_btc,return_contribution_btc,pnl_contribution_btc,asset_return_eth,return_contribution_eth,pnl_contribution_eth,asset_return_ltc,return_contribution_ltc,pnl_contribution_ltc,asset_return_bnb,return_contribution_bnb,pnl_contribution_bnb,asset_return_usdt,return_contribution_usdt,pnl_contribution_usdt,dsr,cumulative_dsr,trailing_return_3_btc,trailing_return_3_eth,trailing_return_3_ltc,trailing_return_3_bnb,trailing_return_3_usdt,strength_rank_corr_3,weight_on_trailing_winner_3,weight_on_trailing_loser_3,trailing_return_6_btc,trailing_return_6_eth,trailing_return_6_ltc,trailing_return_6_bnb,trailing_return_6_usdt,strength_rank_corr_6,weight_on_trailing_winner_6,weight_on_trailing_loser_6,trailing_return_18_btc,trailing_return_18_eth,trailing_return_18_ltc,trailing_return_18_bnb,trailing_return_18_usdt,strength_rank_corr_18,weight_on_trailing_winner_18,weight_on_trailing_loser_18,trailing_return_42_btc,trailing_return_42_eth,trailing_return_42_ltc,trailing_return_42_bnb,trailing_return_42_usdt,strength_rank_corr_42,weight_on_trailing_winner_42,weight_on_trailing_loser_42,weight_on_realized_winner,weight_on_realized_loser
2025-03-08 12:00:00+00:00,10000.0,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-08 16:00:00+00:00,10066.756026836627,0.0066756026836627715,0.0,0.6012185230031697,0.0879778985913737,0.3124935606323511,0.09771795818383443,0.1030291055956105,0.3987814769968303,0.005166719814081455,0.00045455715185329943,4.545571518532994,0.018417796867340686,0.005755442922078653,57.55442922078653,-0.004693936200785509,-0.000458681861385945,-4.5868186138594504,0.008971100600878579,0.0009242844711167639,9.242844711167638,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3124935606323511,0.09771795818383443
2025-03-08 20:00:00+00:00,10128.804411825391,0.006163692139091417,0.0,0.016021233600034046,0.09702427682206428,0.3092297191474889,0.09722875207197847,0.11000396096495393,0.3865132909935144,-0.0019268518518518185,-0.00018695140746917803,-1.881994207865938,0.019808379939488363,0.00612533976545474,61.662301000313555,0.004619826756496526,0.0004491799903228931,4.5217853747174015,-0.002035164981816995,-0.00022387620921703787,-2.2537071784009535,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3092297191474889,0.11000396096495393
2025-03-09 00:00:00+00:00,10070.105486816154,-0.005795247160731687,0.0,0.01536877246056903,0.10591888054994582,0.30625780894069154,0.09641646568656631,0.11647812969764144,0.3749287151251549,-0.0001282563903224343,-1.3584773286329146e-05,-0.13759751159621836,-0.009457837553548676,-0.002896536606466808,-29.33845275859475,-0.019543973941367976,-0.0018843608928970515,-19.08632292544689,-0.008591869483819181,-0.0010007648880814982,-10.136551813599823,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3749287151251549,0.09641646568656631
2025-03-09 04:00:00+00:00,10026.307138437953,-0.0043493435531079825,0.0,0.012789680379841878,0.09909092208618153,0.30974297236117676,0.0958760399243802,0.11105683354375,0.3842332320845116,-0.0012380764826240842,-0.0001226821402764368,-1.2354220939320952,-0.007973424942252838,-0.0024697123415121382,-24.870263801118952,-0.009185069376587807,-0.0008806280782579345,-8.86801764270959,-0.007890743550834745,-0.000876320993061473,-8.82464484044052,0.0,0.0,0.0,0.0,0.0,0.0031012418113525175,0.02876817852891067,-0.01963789635022517,-0.0017336273206201014,0.0,0.5,0.30974297236117676,0.0958760399243802,,,,,,,,,,,,,,,,,,,,,,,,,0.3842332320845116,0.0958760399243802
2025-03-09 08:00:00+00:00,10019.103593936192,-0.00071846437599589,0.0,0.0022246212035539753,0.10057497908752575,0.30941256784432575,0.09607687073210051,0.11159656693823937,0.38233901539780857,-0.0012901246474076311,-0.00012975425943332402,-1.3009560575990666,-0.00042543458371446796,-0.0001316348069968753,-1.319811005059673,9.861932938837192e-05,9.47503656133305e-06,0.09499962671185416,-0.004180687264198957,-0.0004665503461270237,-4.677777065814075,0.0,0.0,0.0,0.0,0.0,-0.003290393518518453,0.002108737508022429,-0.024061597690086534,-0.018416574917425876,0.0,0.8,0.30941256784432575,0.09607687073210051,,,,,,,,,,,,,,,,,,,,,,,,,0.09607687073210051,0.11159656693823937
2025-03-09 12:00:00+00:00,9920.324672220191,-0.009859057827866422,-12.880919908369153,0.017082046058392225,0.11054835908811136,0.30522483235737236,0.09654776753506118,0.11823433619308533,0.36944470482636976,-0.011401830669309443,-0.0012604536710926614,-12.62861590603455,-0.01756007816683236,-0.005359771914653762,-53.70011005278577,-0.017453900009860912,-0.0016851350807322535,-16.883542943632477,-0.013140828725510367,-0.0015536971613877458,-15.566652813548423,0.0,0.0,0.0,-12.880919908369153,-12.880919908369153,-0.0026545361942780232,-0.017773901942362835,-0.028453726767580068,-0.020526878844610796,0.0,0.7,0.36944470482636976,0.09654776753506118,,,,,,,,,,,,,,,,,,,,,,,,,0.36944470482636976,0.30522483235737236
2025-03-09 16:00:00+00:00,9804.415567335544,-0.011684003166673274,-8.668676919438646,0.004255271901062049,0.11264292923582726,0.30384918512558157,0.09812211949265073,0.11882068598884192,0.3665650801570985,-0.022859427926232634,-0.002574952922266116,-25.544369004562032,-0.02314715610006035,-0.007033244518977972,-69.7720691273746,0.003010839020473721,0.00029542990614005795,2.9307605867929123,-0.019956420987099155,-0.0023712356315692433,-23.523427339503993,0.0,0.0,0.0,-8.668676919438646,-21.549596827807797,-0.013899626617009053,-0.025808120459073325,-0.0263826460816885,-0.02502107570392864,0.0,0.6,0.3665650801570985,0.09812211949265073,-0.010841490908883422,0.00221760545297478,-0.045502442762716866,-0.02671132580411706,0.0,0.8,0.30384918512558157,0.09812211949265073,,,,,,,,,,,,,,,,,0.09812211949265073,0.30384918512558157
2025-03-09 20:00:00+00:00,9680.149204258292,-0.012674530391312493,-6.189106341562297,0.050601294873137484,0.14175370847682783,0.28804605170536424,0.10141997374677691,0.1370133473668526,0.3317669187041783,-0.005290537840453302,-0.0007499533587212437,-7.352854385022139,-0.026962198558900585,-0.007766354840187375,-76.14457029658485,-0.02631578947368418,-0.002668946677546758,-26.167462353727913,-0.010869565217391464,-0.0014892755148571155,-14.60147604191676,0.0,0.0,0.0,-6.189106341562297,-27.738703169370094,-0.035246878879591215,-0.04070905763952415,-0.014398422090729945,-0.036878420176064686,0.0,0.1,0.3317669187041783,0.28804605170536424,-0.038421296296296314,-0.03868616484826248,-0.038113570741097336,-0.05461582090548178,0.0,0.3,0.3317669187041783,0.1370133473668526,,,,,,,,,,,,,,,,,0.3317669187041783,0.28804605170536424
2025-03-10 00:00:00+00:00,9563.273265333812,-0.012073774531601814,-4.707590598552921,0.11574513297836926,0.21414928145236545,0.2447720956295462,0.10347847140049027,0.17830440971597095,0.2592957418016271,-0.02306824977378019,-0.00494004911341872,-47.820412494257106,-0.009821266668953665,-0.002403972024296401,-23.270807878052004,-0.02754084883362462,-0.002849884938375451,-27.587311418442816,-0.010543028400171184,-0.0018798684555112405,-18.1974071337274,0.0,0.0,0.0,-4.707590598552921,-32.44629376792302,-0.03911127554674099,-0.06617636963575546,-0.04042993787594895,-0.043347668782852344,0.0,0.3,0.2592957418016271,0.2447720956295462,-0.041661989444475855,-0.08277405927331083,-0.06773328223797659,-0.06298475528216108,0.0,0.4,0.2592957418016271,0.2447720956295462,,,,,,,,,,,,,,,,,0.2592957418016271,0.10347847140049027
