timestamp,portfolio_value,return,reward,turnover,weight_btc,weight_eth,weight_ltc,weight_bnb,weight_usdt,asset_return_btc,return_contribution_btc,pnl_contribution_btc,asset_return_eth,return_contribution_eth,pnl_contribution_eth,asset_return_ltc,return_contribution_ltc,pnl_contribution_ltc,asset_return_bnb,return_contribution_bnb,pnl_contribution_bnb,asset_return_usdt,return_contribution_usdt,pnl_contribution_usdt,dsr,cumulative_dsr,trailing_return_6_btc,trailing_return_6_eth,trailing_return_6_ltc,trailing_return_6_bnb,trailing_return_6_usdt,strength_rank_corr_6,weight_on_trailing_winner_6,weight_on_trailing_loser_6,trailing_return_12_btc,trailing_return_12_eth,trailing_return_12_ltc,trailing_return_12_bnb,trailing_return_12_usdt,strength_rank_corr_12,weight_on_trailing_winner_12,weight_on_trailing_loser_12,trailing_return_36_btc,trailing_return_36_eth,trailing_return_36_ltc,trailing_return_36_bnb,trailing_return_36_usdt,strength_rank_corr_36,weight_on_trailing_winner_36,weight_on_trailing_loser_36,trailing_return_84_btc,trailing_return_84_eth,trailing_return_84_ltc,trailing_return_84_bnb,trailing_return_84_usdt,strength_rank_corr_84,weight_on_trailing_winner_84,weight_on_trailing_loser_84,weight_on_realized_winner,weight_on_realized_loser
2025-06-04 18:00:00+00:00,10000.0,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-04 20:00:00+00:00,9986.276496541896,-0.0013723503458103875,-0.06866464404852679,0.9105397855176753,0.2300949731542937,0.1669316958041173,0.20317189101295094,0.3103412255463133,0.08946021448232476,-0.0013097434191794433,-0.00030136537687510686,-3.0136537687510687,-0.004307285954452955,-0.0007190225486900878,-7.190225486900878,-0.0015721504772600037,-0.00031941678542182826,-3.1941678542182825,-0.00010487048495111395,-3.254563482336491e-05,-0.3254563482336491,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08946021448232476,0.1669316958041173
2025-06-04 22:00:00+00:00,9963.375148609417,-0.00229328197956562,-0.11479577889219575,0.0024584674920368962,0.2291654330675247,0.1654027683988494,0.204749521501895,0.31078369222263347,0.08989858480909749,0.00016289606906716436,3.7330148212774136e-05,0.3727891817096518,-0.0018942570091320388,-0.00031331535336936376,-3.128853749358196,-0.005736137667303964,-0.0011744714426494829,-11.728596563590184,-0.0027119355128704115,-0.0008428253317595476,-8.416686801240497,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2291654330675247,0.204749521501895
2025-06-05 00:00:00+00:00,9930.522184763686,-0.003297372964051911,-0.16514106391650962,0.005738955624758499,0.22486141265888884,0.16402986524906166,0.20748210366614228,0.31379006568314466,0.08983655274276259,-0.0022276626429599267,-0.000500915368823403,-4.990807737291614,-0.004227207637231611,-0.0006933882991149056,-6.908487747738003,-0.00475113122171944,-0.0009857747006762382,-9.821643154845518,-0.003560643620137971,-0.001117294595437364,-11.132025205856245,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08983655274276259,0.20748210366614228
2025-06-05 02:00:00+00:00,9958.815736022461,0.002849150400387425,0.14225496322124817,0.0018662680218684627,0.22432609443056234,0.164024334625841,0.2092338583119362,0.31246464651282335,0.08995106611883714,0.0007455810995669054,0.00016725329614708813,1.6609125678635093,0.0003106209350840494,5.094939219801776e-05,0.5059540695226412,0.005796771993634708,0.0012128809699827644,12.04454137989154,0.004538327000783937,0.0014180667420595548,14.082143241497972,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2092338583119362,0.08995106611883714
2025-06-05 04:00:00+00:00,9969.513893748028,0.0010742399507272596,0.05368316839399997,0.003338038126358925,0.2234093609773055,0.16185776574450667,0.20991206080141564,0.3151244821497028,0.08969633032706938,0.002598236295479728,0.0005804703104411675,5.780796861915342,0.0063293322956960996,0.00102445158403592,10.202324555890057,-0.0014690925528307863,-0.00030838024527272295,-3.0711020393004596,-0.0007054409005629036,-0.00022230169847710498,-2.2138616529383137,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16185776574450667,0.20991206080141564
2025-06-05 06:00:00+00:00,9944.43968908957,-0.0025150879898149683,-6.02013500027533,0.0015692365010529577,0.22456367023410442,0.16162723657432834,0.20917138328275744,0.3155394093939568,0.08909830051485293,-0.0037881084827146028,-0.0008506715441233357,-8.480781778153684,-0.004529523809523761,-0.0007320944163309498,-7.298625455146757,-0.006224535989135305,-0.0013019948031407385,-12.980255279499321,0.001171558172369247,0.00036967277378005563,3.6854578543406364,0.0,0.0,0.0,-0.02947111096716654,-0.02947111096716654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3155394093939568,0.20917138328275744
2025-06-05 08:00:00+00:00,9938.499971763113,-0.0005972902961012426,-1.3993451412636921,0.005943088026026076,0.22085399724895488,0.16005074207258338,0.21124065514127136,0.319413225561469,0.0884413799757214,-0.001253425491370086,-0.00027682403002281887,-2.7528598710526424,-0.0034518256024430594,-0.0005524672491761538,-5.493977239629481,-0.0033025851269787854,-0.0006976402458828175,-6.937641349863297,0.0029104656745080337,0.0009296412289805476,9.244761134088161,0.0,0.0,0.0,-0.006847358520065738,-0.036318469487232274,-0.003825661623185317,-0.008333744454606551,-0.013924761370016858,-0.0013932793000646093,0.0,-0.1,0.0884413799757214,0.21124065514127136,,,,,,,,,,,,,,,,,,,,,,,,,0.319413225561469,0.16005074207258338
2025-06-05 10:00:00+00:00,9961.037877163173,0.0022677371297574593,6.890156525590075,0.0033960388818377527,0.22318545904903517,0.15955258081043663,0.20939348251737566,0.31836252056567366,0.08950595705747882,0.0036543927101586604,0.0008156073145622083,8.105913272746296,0.002146623196586761,0.000342499271042967,3.403928995589414,0.004798903107861019,0.001004859034018476,9.986791481218534,0.00032909498878086474,0.00010477151013380819,1.0412716505064314,0.0,0.0,0.0,0.03388449020427741,-0.0024339792829548637,-0.0037694855724982324,-0.007481743478724767,-0.015633786975593367,0.0016181714662431013,0.0,0.3,0.31836252056567366,0.20939348251737566,,,,,,,,,,,,,,,,,,,,,,,,,0.20939348251737566,0.08950595705747882
2025-06-05 12:00:00+00:00,9923.668290303003,-0.00375157562103476,-7.187717718075736,0.007861022105234879,0.22016989391453515,0.15583856693011952,0.21227994396150798,0.3233370812267763,0.08837451396706116,-0.0006883698760724588,-0.00015155832258883497,-1.5096781919067002,-0.00063992520155709,-9.972502635312479e-05,-0.9933647648045716,-0.0011371389583806346,-0.00024139179436148868,-2.4045128068711725,-0.01007895681301596,-0.003258900477731312,-32.462031096586756,0.0,0.0,0.0,-0.0349989309826744,-0.03743291026562926,-0.000291716592517699,-0.0034634844868737247,-0.005203619909502577,0.004672405763134435,0.0,0.3,0.3233370812267763,0.21227994396150798,,,,,,,,,,,,,,,,,,,,,,,,,0.08837451396706116,0.3233370812267763
2025-06-05 14:00:00+00:00,9897.388733777832,-0.0026481695837063356,-4.330318890133558,0.009119847971323682,0.21105004594321142,0.1585442619084562,0.2130461482042271,0.3240105179454471,0.09334902599865819,-0.0028693727111865908,-0.0006055812425241271,-6.009587373638973,-0.006955494802550755,-0.0011027537896785126,-10.943362814644123,-0.0025045537340618873,-0.0005335855260123993,-5.2951257646538945,-0.0012538143146318959,-0.0004062490254912964,-4.031480572234474,0.0,0.0,0.0,-0.020988673903802182,-0.05842158416943144,0.001250562815350964,0.00012654926984922987,-0.0015912707433509699,-0.0018997647910259374,0.0,-0.6,0.21105004594321142,0.3240105179454471,,,,,,,,,,,,,,,,,,,,,,,,,0.09334902599865819,0.1585442619084562
2025-06-05 16:00:00+00:00,9885.873543123353,-0.0011634574496585618,-1.9655227965462303,0.0033946239904431297,0.20940503510860514,0.1618798958095734,0.2126166179140847,0.32269043507975265,0.0934080160879841,4.305107771207517e-05,9.01511243976039e-06,0.08922607229502487,-0.00016603149965044306,-2.6877161864520946e-05,-0.2660137190338328,-0.001141291942479028,-0.00024265763286248704,-2.401676921658377,-0.00279815473039402,-0.0009029377673713143,-8.936726086083356,0.0,0.0,0.0,-0.009536580284806015,-0.06795816445423745,-0.002366215120946924,-0.007138229397084084,-0.009831619392021707,-0.007654784240149981,0.0,-0.8,0.0934080160879841,0.2126166179140847,,,,,,,,,,,,,,,,,,,,,,,,,0.20940503510860514,0.32269043507975265
2025-06-05 18:00:00+00:00,9808.256324230006,-0.00785132629451226,-4.254290311015875,0.01097713364129823,0.2129612262158149,0.15374569917947384,0.21598614676485794,0.3267418487630679,0.09056507907678545,-0.012354744742015589,-0.0026310815898430316,-26.010539878828155,-0.007434039792387548,-0.0011429516456086541,-11.299075434391892,-0.007198354661791528,-0.0015547448864472043,-15.370011339234738,-0.007720309419080751,-0.0025225481726133714,-24.937592240892688,0.0,0.0,0.0,-0.019300873995061932,-0.08725903844929939,-0.0049087481192966465,-0.013546666666666596,-0.009506564056134148,-0.009732944816605915,0.0,-0.4,0.09056507907678545,0.15374569917947384,,,,,,,,,,,,,,,,,,,,,,,,,0.09056507907678545,0.2129612262158149
