portfolio_value,return,reward,turnover,weight_btc,weight_eth,weight_ltc,weight_bnb,weight_usdt,dsr,cumulative_dsr
9741.482543721557,0.0015883431884701838,0.0013940266478954624,0.0,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.0013940266478954624,0.08867278326844291
9717.203378997892,-0.00249234801937949,-0.0021789757862487385,0.40000000014455606,9.999996720003926e-09,9.999996720003926e-09,0.39999998369694006,9.999996720003926e-09,0.5999999863030697,-0.0021789757862487385,0.08649380748219418
9779.567386326751,0.00641789668245986,0.005648856530948809,0.5999999763030728,0.3999999969207461,0.19999998615851372,0.3999999969207461,9.999997050598981e-09,9.999997050598981e-09,0.005648856530948809,0.09214266401314299
9734.021477856975,-0.004657251867138371,-0.004093141946898206,0.19999997615851667,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,-0.004093141946898206,0.08804952206624478
9763.321904522492,0.0030101049943406363,0.002646604579855101,0.5999999907622382,9.99999739663605e-09,0.19999999307925662,0.19999999307925662,0.19999999307925662,0.4000000107622328,0.002646604579855101,0.09069612664609988
9762.505182685616,-8.365204434130369e-05,-7.594196575422458e-05,0.3999999932238132,9.999996720003926e-09,0.5999999863030697,9.999996720003926e-09,9.999996720003926e-09,0.39999998369694006,-7.594196575422458e-05,0.09062018468034566
9795.14948243994,0.0033438445504972744,0.0029437252578305437,0.5999999630792666,0.19999998615851372,0.3999999969207461,0.3999999969207461,9.999997050598981e-09,9.999997050598981e-09,0.0029437252578305437,0.0935639099381762
9804.203735827523,0.0009243609200466987,0.000806083656058174,0.7999999738414981,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,0.000806083656058174,0.09436999359423438
9768.556169236803,-0.0036359471458608144,-0.003233722118476025,0.2000000038414895,9.99999739663605e-09,0.19999999307925662,0.19999999307925662,0.19999999307925662,0.4000000107622328,-0.003233722118476025,0.09113627147575835
9797.005995091564,0.00291238800922859,0.0025763138841067394,0.3999999932238132,9.999996720003926e-09,0.5999999863030697,9.999996720003926e-09,9.999996720003926e-09,0.39999998369694006,0.0025763138841067394,0.0937125853598651
9856.400970462848,0.0060625639507664066,0.005360716760733827,0.5999999630792666,0.19999998615851372,0.3999999969207461,0.3999999969207461,9.999997050598981e-09,9.999997050598981e-09,0.005360716760733827,0.09907330212059892
9866.209616112035,0.0009951548926004877,0.000859129717808039,0.7999999738414981,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,0.000859129717808039,0.09993243183840696
9944.071848644544,0.007891808056191562,0.0069455490410403236,0.5999999976829815,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.0069455490410403236,0.10687798087944728
9979.658854042767,0.003578715634790407,0.0031170560169262703,0.20000000384148947,0.4000000107622328,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.19999999307925662,0.0031170560169262703,0.10999503689637355
10021.882501240812,0.004230970999668987,0.0036832236526446144,0.5999999907622382,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,0.0036832236526446144,0.11367826054901817
9955.079796120124,-0.006665684327512002,-0.006079772120379603,0.5999999976829815,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,-0.006079772120379603,0.10759848842863856
9846.480761196019,-0.01090890652292211,-0.00991329718599424,0.0,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,-0.00991329718599424,0.09768519124264433
9856.652693705833,0.0010330525957965766,0.0008912508749896833,0.20000000384148947,0.4000000107622328,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.19999999307925662,0.0008912508749896833,0.09857644211763401
9935.126152611685,0.00796147143907804,0.006979127533287118,0.400000007682979,0.19999998615851372,0.3999999969207461,0.3999999969207461,9.999997050598981e-09,9.999997050598981e-09,0.006979127533287118,0.10555556965092114
9959.144395784806,0.0024175076193476766,0.0020877822908028946,0.400000007682979,0.4000000107622328,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.19999999307925662,0.0020877822908028946,0.10764335194172403
9984.46754536747,0.0025427033263401926,0.0021960826151739654,0.20000000384148947,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.0021960826151739654,0.109839434556898
9985.93127183229,0.00014660035281504613,7.950424905604845e-05,0.5999999907622382,9.99999739663605e-09,0.19999999307925662,0.19999999307925662,0.19999999307925662,0.4000000107622328,7.950424905604845e-05,0.10991893880595405
9942.586827993342,-0.004340550987088416,-0.003939785693899438,0.4000000007622354,0.4000000107622328,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.19999999307925662,-0.003939785693899438,0.10597915311205461
10065.980403258514,0.012410610779657239,0.010802816186095304,0.39999998692074873,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,9.999997050598981e-09,0.010802816186095304,0.1167819692981499
10060.217607950877,-0.0005725021385668934,-0.0005731656765487478,0.39999998692074906,9.999997050598981e-09,0.3999999969207461,0.19999998615851372,0.3999999969207461,9.999997050598981e-09,-0.0005731656765487478,0.11620880362160116
9897.990483089858,-0.016125607932457365,-0.01485835488280755,0.39999998692074906,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,9.999997050598981e-09,-0.01485835488280755,0.1013504487387936
9838.887458798365,-0.00597121449979845,-0.005244447048221999,0.39999998692074906,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,-0.005244447048221999,0.09610600169057161
