Method,Initial PV,Final PV,Total Return,Peak PV,Max Drawdown,Sharpe Ratio,Peak Cumulative DSR,Final Cumulative DSR,Average BTC Weight,Maximum BTC Weight,Average ETH Weight,Maximum ETH Weight,Average LTC Weight,Maximum LTC Weight,Average BNB Weight,Maximum BNB Weight,Average USDT Weight,Maximum USDT Weight,Average BTC+ETH Weight,BTC+ETH >= 80% Steps,Average Turnover,Cumulative Turnover,Total Attributed PnL,BTC PnL Contribution,BTC PnL Share,BTC Summed Return Contribution,BTC Underlying Return,ETH PnL Contribution,ETH PnL Share,ETH Summed Return Contribution,ETH Underlying Return,LTC PnL Contribution,LTC PnL Share,LTC Summed Return Contribution,LTC Underlying Return,BNB PnL Contribution,BNB PnL Share,BNB Summed Return Contribution,BNB Underlying Return,USDT PnL Contribution,USDT PnL Share,USDT Summed Return Contribution,USDT Underlying Return,Attribution Reconciliation Error,3-step Rank Correlation,3-step Trailing Winner Weight,3-step Trailing Loser Weight,6-step Rank Correlation,6-step Trailing Winner Weight,6-step Trailing Loser Weight,18-step Rank Correlation,18-step Trailing Winner Weight,18-step Trailing Loser Weight,42-step Rank Correlation,42-step Trailing Winner Weight,42-step Trailing Loser Weight,Realized Winner Weight,Realized Loser Weight
dman_attention,10000.0,14983.938388006643,0.49839383880066435,15770.744354639311,-0.16919445818668455,2.5720251074145435,18.858552024360606,1.0027629007792125,0.1616518107361516,0.5794261297875899,0.24942466954641748,0.3235781904008254,0.10371138122956737,0.14186259811862528,0.12491628053745622,0.29024211221084545,0.3602958579504073,0.5324723252307667,0.4110764802825691,0.0,0.011418444227141163,12.092132436542492,4983.938388006643,1347.439888905078,0.27035644986052787,0.1361735148525892,0.2593245209839672,2927.8501449236846,0.5874571306838919,0.23082324395253573,1.050388664534653,146.88174922775912,0.029471020264057752,0.013662446103580953,0.04291598812147179,561.7666049500643,0.11271539919151094,0.053206781243706584,0.4435561240805814,0.0,0.0,0.0,0.0,-5.729816621169448e-11,0.02452651515151515,0.22300804343890013,0.2117927679030684,0.017663817663817666,0.22938087071397942,0.21571527387535022,0.009221902017291068,0.22840095481752,0.22758934113665083,0.018485742379547688,0.2189083105199982,0.23621832896542733,0.21955907416904047,0.2102923254418151
