timestamp,portfolio_value,return,reward,turnover,weight_btc,weight_eth,weight_ltc,weight_bnb,weight_usdt,dsr,cumulative_dsr
2025-06-04 18:00:00+00:00,10000.0,,,,0.0,0.0,0.0,0.0,1.0,,0.0
2025-06-04 20:00:00+00:00,9987.175471158922,-0.0012824528841078587,0.0,0.8285238346897413,0.23333678444216296,0.1315708717235663,0.24638006846964156,0.21723611005437046,0.1714761653102587,0.0,0.0
2025-06-04 22:00:00+00:00,9964.056821216416,-0.00231483365935328,0.0,0.030357510302226068,0.23462605301569361,0.11615954998016692,0.2635038475431215,0.22918057270958592,0.156529976751432,0.0,0.0
2025-06-05 00:00:00+00:00,9932.83963911578,-0.003132979132973798,0.0,0.02476724526267072,0.23358950464772413,0.10370845629088031,0.2786777192945308,0.23877394622084738,0.1452503735460174,0.0,0.0
2025-06-05 02:00:00+00:00,9960.955332488264,0.002830579612074158,0.0,0.017063172368191028,0.2304663193936175,0.11232267981527239,0.2691876570195879,0.23432402138170583,0.15369932238981632,0.0,0.0
2025-06-05 04:00:00+00:00,9969.63239996587,0.0008711079598263763,0.0,0.02604406960423397,0.23041445360205254,0.12676613221714098,0.2527938522814788,0.22472562230714593,0.16529993959218173,0.0,0.0
2025-06-05 06:00:00+00:00,9942.363802804932,-0.0027351657580706326,-0.03228060657002179,0.026243678252323405,0.22843283543391016,0.14108730011658072,0.23820634256563528,0.21505107193880846,0.1772224499450654,-0.03228060657002179,-0.03228060657002179
2025-06-05 08:00:00+00:00,9933.218493983346,-0.0009198324465864404,-0.010368740814282929,0.014506062049659818,0.22717800397905702,0.1334389130258722,0.24720278013940483,0.22056069641469872,0.17161960644096722,-0.010368740814282929,-0.04264934738430472
2025-06-05 10:00:00+00:00,9957.191765218115,0.0024134444691103134,0.037108746014111356,0.02051518935963234,0.22819939425736213,0.1225269818494244,0.25865563942980496,0.2286016362056258,0.16201634825778266,0.037108746014111356,-0.005540601370193361
2025-06-05 12:00:00+00:00,9929.970942647535,-0.002733785108534947,-0.026449368667085322,0.025313281970542417,0.22762715683145265,0.13707169217298582,0.24293754952773747,0.21957868156306037,0.1727849199047637,-0.026449368667085322,-0.03198997003727869
2025-06-05 14:00:00+00:00,9905.51354364693,-0.0024629879726599945,-0.020924055149148947,0.012476669250739772,0.2271934964416473,0.1296682545443849,0.25075197967147766,0.22424092067005993,0.16814534867243017,-0.020924055149148947,-0.052914025186427634
2025-06-05 16:00:00+00:00,9896.70082723587,-0.0008896778922393113,-0.007894074334732867,0.02178484742593982,0.22615988073467674,0.14233561496446795,0.23855708115803068,0.21568458746453767,0.17726283567828696,-0.007894074334732867,-0.0608080995211605
2025-06-05 18:00:00+00:00,9823.213440522106,-0.007425442882089204,-0.02088984325885445,0.0559190380274338,0.22846151037285065,0.11081290577303969,0.2715896862898139,0.23626939072201436,0.15286650684228142,-0.02088984325885445,-0.08169794278001495
2025-06-05 20:00:00+00:00,9706.935142068283,-0.011837093753268005,-0.0028472719361576832,0.02853938539697571,0.22620740195799766,0.09580090499220931,0.28932979271814535,0.2470686696906586,0.14159323064098908,-0.0028472719361576832,-0.08454521471617263
2025-06-05 22:00:00+00:00,9553.492649192758,-0.01580751191079142,-0.004425371175747819,0.04006645023723766,0.22418711745460157,0.0770044911354111,0.3150848699348439,0.2613800427111977,0.12234347876394572,-0.004425371175747819,-0.08897058589192045
2025-06-06 00:00:00+00:00,9543.143353370266,-0.0010832997106421738,-0.003006338448238702,0.033595355394837906,0.22009295403403317,0.06363574036146757,0.3360587456191334,0.27400152242174614,0.10621103756361976,-0.003006338448238702,-0.09197692434015915
2025-06-06 02:00:00+00:00,9569.128531582317,0.002722916050807656,0.010442712999433293,0.02784974100724749,0.21466076054184496,0.07646733408469954,0.3174325478459515,0.27021017267986874,0.12122918484763526,0.010442712999433293,-0.08153421134072586
2025-06-06 04:00:00+00:00,9637.389535389506,0.007133460856116381,0.03064769287360347,0.040944079681898886,0.2127039644927968,0.0962567358093481,0.2916433600081015,0.25701207688486805,0.1423838628048856,0.03064769287360347,-0.05088651846712239
2025-06-06 06:00:00+00:00,9625.6405182949,-0.0012191078353181433,-0.003327186985288144,0.09205854225187989,0.20636543324045192,0.1457833327981333,0.23929062129124073,0.22364480460219377,0.18491580806798028,-0.003327186985288144,-0.054213705452410534
2025-06-06 08:00:00+00:00,9635.863771156355,0.0010620854624712804,0.0036690678860885487,0.042201767915488034,0.2010364860450698,0.1688493366368016,0.21759516324989742,0.2084674419234312,0.20405157214480002,0.0036690678860885487,-0.050544637566321986
2025-06-06 10:00:00+00:00,9656.192701458287,0.002109715411583881,0.007216418998458566,0.004551159404943578,0.19949096742326217,0.17340049604174518,0.21578833664725205,0.2073728467599841,0.20394735312775653,0.007216418998458566,-0.04332821856786342
2025-06-06 12:00:00+00:00,9696.376422414845,0.004161445633794162,0.014630992382818193,0.004759999026112988,0.19936591089716688,0.1771396670171668,0.21320162395832504,0.20532461694889342,0.2049681811784479,0.014630992382818193,-0.028697226185045225
2025-06-06 14:00:00+00:00,9759.698379044496,0.006530476321367847,0.023206200675376105,0.016357958073050405,0.19952869117962285,0.1870115371493766,0.2039649307136993,0.19820335212046875,0.21129148883683252,0.023206200675376105,-0.0054910255096691195
2025-06-06 16:00:00+00:00,9792.834988847588,0.003395249373099444,0.010621831414193305,0.025681247574177196,0.20146856601629953,0.2018135725911387,0.18959575326455375,0.1868912819954371,0.22023082613257092,0.010621831414193305,0.005130805904524185
2025-06-06 18:00:00+00:00,9785.351903414941,-0.0007641388261078075,-0.0020395113053816253,0.006960943133802924,0.20535481854215806,0.20245882265392473,0.18653778175897057,0.18298831036721735,0.22266026667772928,-0.0020395113053816253,0.00309129459914256
2025-06-06 20:00:00+00:00,9754.142800689346,-0.0031893694814086396,-0.008594342072824779,0.06563457767940133,0.21415744616408303,0.16218871159935655,0.22040505555234435,0.20595298663131992,0.19729580005289613,-0.008594342072824779,-0.005503047473682219
2025-06-06 22:00:00+00:00,9778.051510807194,0.002451133903448482,0.007506755728357404,0.0594496965782018,0.22078806819880212,0.12803601110088858,0.2530990914433924,0.22607802528375462,0.1719988039731623,0.007506755728357404,0.0020037082546751853
2025-06-07 00:00:00+00:00,9756.70824907063,-0.002182772479054113,-0.005884368953584085,0.006265664008214614,0.22374263582696288,0.13047947961684164,0.2496845014158265,0.2232269513031059,0.1728664318372631,-0.005884368953584085,-0.0038806606989088997
2025-06-07 02:00:00+00:00,9746.082318527144,-0.0010890897085602616,-0.0028984205903573937,0.02500381345643933,0.224513441324234,0.11586134135723114,0.26473474502563477,0.23240971565246582,0.16248075664043427,-0.0028984205903573937,-0.006779081289266293
2025-06-07 04:00:00+00:00,9802.627941676777,0.005801882366839897,0.01855897471052631,0.014026067984543311,0.2244949307367961,0.1092212779936004,0.2734527547142989,0.23771777394834498,0.1551132626069596,0.01855897471052631,0.011779893421260016
2025-06-07 06:00:00+00:00,9817.686895889554,0.0015362160333302819,0.004485206763109007,0.04653135799170194,0.22349498008929164,0.13507330618907967,0.24529248841542733,0.2203466329030191,0.17579259240318226,0.004485206763109007,0.016265100184369025
2025-06-07 08:00:00+00:00,9826.85849655135,0.0009341916032823387,0.0027389901969932648,0.009932170646400784,0.22338508069515228,0.13893809914588928,0.23959538340568542,0.21622146666049957,0.18185997009277344,0.0027389901969932648,0.01900409038136229
2025-06-07 10:00:00+00:00,9806.815193421226,-0.0020396450337773495,-0.005468349525747442,0.002483243274593011,0.22551405093797966,0.13929237217765492,0.23867532255239304,0.21492863871263507,0.1815896156193373,-0.005468349525747442,0.013535740855614847
2025-06-07 12:00:00+00:00,9840.461702030554,0.0034309312397260905,0.010103408939651783,0.035375653101263144,0.22819312556858637,0.11962068380338386,0.2591076098714914,0.22719292986419312,0.1658856508923452,0.010103408939651783,0.02363914979526663
2025-06-07 14:00:00+00:00,9867.45573726291,0.0027431675514559242,0.007888794988173716,0.015110996130833776,0.22989407181739807,0.12819062173366547,0.25042733550071716,0.2207622081041336,0.1707257628440857,0.007888794988173716,0.03152794478344034
2025-06-07 16:00:00+00:00,9883.179309786583,0.0015934778875466838,0.004517287068558445,0.018094144062629325,0.2314066554396353,0.13743327353249082,0.24026417374217252,0.21283122580004893,0.17806467148565244,0.004517287068558445,0.03604523185199879
2025-06-07 18:00:00+00:00,9851.825588094236,-0.003172432747557304,-0.008526873567337447,0.004936347670883745,0.23404958844184875,0.134384885430336,0.24252228438854218,0.21286652982234955,0.17617671191692352,-0.008526873567337447,0.027518358284661343
2025-06-07 20:00:00+00:00,9866.004512491661,0.0014392179673339996,0.004081035310775033,0.02163181139424125,0.2351979727268521,0.1223186534297667,0.2554135284511219,0.2204587128690077,0.16661113252325158,0.004081035310775033,0.03159939359543638
2025-06-07 22:00:00+00:00,9886.243633378775,0.0020513999219733993,0.005793524785119175,0.007110075070867833,0.23471893111475325,0.12026586232588721,0.259626935450216,0.22335538094078147,0.1620328901683621,0.005793524785119175,0.03739291838055555
2025-06-08 00:00:00+00:00,9867.322893974218,-0.0019138451474809274,-0.005144837592136646,0.014793849162664463,0.23396959900856018,0.12797057628631592,0.25057709217071533,0.21836070716381073,0.16912202537059784,-0.005144837592136646,0.032248080788418905
2025-06-08 02:00:00+00:00,9873.139058873103,0.0005894369690117883,0.0016918438479913657,0.0021469969885826723,0.23395621427958885,0.12652742674160858,0.2520997188672465,0.2189850774558622,0.16843156265569384,0.0016918438479913657,0.03393992463641027
2025-06-08 04:00:00+00:00,9856.806037844444,-0.0016542885632690862,-0.004440905779029835,0.023796274903472137,0.23554728574235312,0.1137545240856033,0.2654974421039605,0.22779255765985612,0.15740819040822698,-0.004440905779029835,0.029499018857380432
