Method,Initial PV,Final PV,Total Return,Peak PV,Max Drawdown,Sharpe Ratio,Peak Cumulative DSR,Final Cumulative DSR,Average BTC Weight,Maximum BTC Weight,Average ETH Weight,Maximum ETH Weight,Average LTC Weight,Maximum LTC Weight,Average BNB Weight,Maximum BNB Weight,Average USDT Weight,Maximum USDT Weight,Average BTC+ETH Weight,BTC+ETH >= 80% Steps,Average Turnover,Cumulative Turnover,Total Attributed PnL,BTC PnL Contribution,BTC PnL Share,BTC Summed Return Contribution,BTC Underlying Return,ETH PnL Contribution,ETH PnL Share,ETH Summed Return Contribution,ETH Underlying Return,LTC PnL Contribution,LTC PnL Share,LTC Summed Return Contribution,LTC Underlying Return,BNB PnL Contribution,BNB PnL Share,BNB Summed Return Contribution,BNB Underlying Return,USDT PnL Contribution,USDT PnL Share,USDT Summed Return Contribution,USDT Underlying Return,Attribution Reconciliation Error,3-step Rank Correlation,3-step Trailing Winner Weight,3-step Trailing Loser Weight,6-step Rank Correlation,6-step Trailing Winner Weight,6-step Trailing Loser Weight,18-step Rank Correlation,18-step Trailing Winner Weight,18-step Trailing Loser Weight,42-step Rank Correlation,42-step Trailing Winner Weight,42-step Trailing Loser Weight,Realized Winner Weight,Realized Loser Weight
dman_attention,10000.0,14203.418577090677,0.4203418577090676,15124.684118873007,-0.18848593087645849,2.170038533312774,19.618669959973754,1.4251638398213904,0.10302570074950376,0.3318808603611738,0.2729889001369724,0.3086525207555427,0.1603491900116076,0.1788306112933046,0.09884277278576888,0.37369330738654427,0.3647934363161473,0.44538502254569207,0.3760146008864762,0.0,0.006209378056483776,6.5757313618163185,4203.418577090677,568.7855019212527,0.13531498029276154,0.0634680770815695,0.2593245209839672,2807.8506420904923,0.6679921570013846,0.23517051140002432,1.050388664534653,203.56248949864067,0.048427841711527315,0.02298526594114189,0.04291598812147179,623.2199435802979,0.1482650209943281,0.06155223043401601,0.4435561240805814,0.0,0.0,0.0,0.0,7.275957614183426e-12,-0.004071969696969698,0.23168672634585663,0.228490900459351,-0.01842355175688509,0.23526815452603908,0.23363036427464676,-0.0580211335254563,0.23309487440355633,0.2489918117095266,-0.07089478859390363,0.21832506143162247,0.25523819218496796,0.2292572576620419,0.22393342525694168
