Method,Initial PV,Final PV,Total Return,Peak PV,Max Drawdown,Sharpe Ratio,Peak Cumulative DSR,Final Cumulative DSR,Average BTC Weight,Maximum BTC Weight,Average ETH Weight,Maximum ETH Weight,Average LTC Weight,Maximum LTC Weight,Average BNB Weight,Maximum BNB Weight,Average USDT Weight,Maximum USDT Weight,Average BTC+ETH Weight,BTC+ETH >= 80% Steps,Average Turnover,Cumulative Turnover,Total Attributed PnL,BTC PnL Contribution,BTC PnL Share,BTC Summed Return Contribution,BTC Underlying Return,ETH PnL Contribution,ETH PnL Share,ETH Summed Return Contribution,ETH Underlying Return,LTC PnL Contribution,LTC PnL Share,LTC Summed Return Contribution,LTC Underlying Return,BNB PnL Contribution,BNB PnL Share,BNB Summed Return Contribution,BNB Underlying Return,USDT PnL Contribution,USDT PnL Share,USDT Summed Return Contribution,USDT Underlying Return,Attribution Reconciliation Error,3-step Rank Correlation,3-step Trailing Winner Weight,3-step Trailing Loser Weight,6-step Rank Correlation,6-step Trailing Winner Weight,6-step Trailing Loser Weight,18-step Rank Correlation,18-step Trailing Winner Weight,18-step Trailing Loser Weight,42-step Rank Correlation,42-step Trailing Winner Weight,42-step Trailing Loser Weight,Realized Winner Weight,Realized Loser Weight
dman_attention,10000.0,13320.248499527528,0.3320248499527527,14523.4789112461,-0.1946281709036135,1.6774613291385854,31.46328628905693,13.398148786042562,0.15438204197889174,0.22964268174393912,0.17105442188847364,0.21412797734817843,0.2681878693607591,0.2953570613928696,0.2089661741556689,0.2419160153341982,0.19740949261620663,0.2629692839248036,0.3254364638673654,0.0,0.004572964634636711,4.842769548080277,3320.248499527528,368.27595803210954,0.11091819123915432,0.04790837645778826,0.2593245209839672,1697.2645129639627,0.5111859890021737,0.15214749417978818,1.050388664534653,285.56936017844225,0.08600842985670465,0.038370525063033935,0.04291598812147179,969.1386683529867,0.2918873899019592,0.08726212199119995,0.4435561240805814,0.0,0.0,0.0,0.0,-2.6830093702301383e-11,-1.6821560979169039e-18,0.20589949429538584,0.20529055242898636,0.009876543209876543,0.20536400478526592,0.2035288109593785,0.029490874159462045,0.20359505291168195,0.2005722551627581,-0.008751229105211391,0.1996612313247054,0.20556767371817852,0.2055198368438608,0.20761814934361245
