timestamp,portfolio_value,return,turnover,weight_btc,weight_eth,weight_ltc,weight_bnb,weight_usdt,dsr,cumulative_dsr
2025-06-04 18:00:00+00:00,10000.0,,0.0,0.25,0.25,0.25,0.25,0.0,,0.0
2025-06-04 20:00:00+00:00,9981.764874160392,-0.0018235125839608513,0.0,0.25012867693520596,0.24937792229084613,0.2500629553265053,0.25043044544744253,0.0,0.0,0.0
2025-06-04 22:00:00+00:00,9956.359409430092,-0.002545187654746983,0.0,0.2508077747654874,0.2495406642315835,0.2492629808509068,0.25038858015202226,0.0,0.0,0.0
2025-06-05 00:00:00+00:00,9919.626407633485,-0.003689400943261978,0.0,0.25117574769555084,0.249405962623703,0.24899735078100838,0.25042093889973777,0.0,0.0,0.0
2025-06-05 02:00:00+00:00,9947.843931475734,0.00284461558154403,0.0,0.25065001664284575,0.24877576192833684,0.24973034482044437,0.25084387660837304,0.0,0.0,0.0
2025-06-05 04:00:00+00:00,9964.576204123474,0.0016819999150567977,0.0,0.2508792856763527,0.249929964214118,0.2489447427944188,0.2502460073151105,0.0,0.0,0.0
2025-06-05 06:00:00+00:00,9931.306383130317,-0.0033388094296864512,0.0,0.2507661882400873,0.24963137206950797,0.24822394974768047,0.2513784899427244,0.0,-6.729006839361237,-6.729006839361237
2025-06-05 08:00:00+00:00,9918.751692845837,-0.0012641529523049755,0.0,0.2507688817295581,0.2490845691016289,0.24771732160652984,0.25242922756228325,0.0,-2.395281877349816,-9.124288716711053
2025-06-05 10:00:00+00:00,9945.759891367918,0.002722943305613734,0.0,0.25100182596118736,0.24894140647931137,0.24823017633415803,0.2518265912253433,0.0,7.098058330569705,-2.026230386141348
2025-06-05 12:00:00+00:00,9914.405808547779,-0.0031525075170325545,0.0,0.25162228501030437,0.24956887033935632,0.24873203373608252,0.2500768109142567,0.0,-5.150673597798558,-7.176903983939906
2025-06-05 14:00:00+00:00,9880.752490971476,-0.0033943857278152523,0.0,0.25175483992772846,0.2486771013625319,0.24895411729483444,0.2506139414149052,0.0,-4.685869738949552,-11.862773722889457
2025-06-05 16:00:00+00:00,9870.715268576845,-0.0010158358286782576,0.0,0.25202169090813514,0.24888864313150805,0.24892285271908773,0.2501668132412691,0.0,-1.5051678930100088,-13.367941615899467
2025-06-05 18:00:00+00:00,9784.967260313804,-0.008687111919438828,0.0,0.25108926781882607,0.24920325159186166,0.24929668595381685,0.2504107946354953,0.0,-3.8013931680317707,-17.169334783931237
2025-06-05 20:00:00+00:00,9646.50112306659,-0.014150904501112671,0.0,0.2514239412112928,0.24872531703178016,0.24961557251673877,0.25023516924018824,0.0,0.11140220120788569,-17.057932582723353
2025-06-05 22:00:00+00:00,9450.843645397716,-0.02028274036075317,0.0,0.2556925091739029,0.24467211740419087,0.24827779141739847,0.25135758200450775,0.0,0.4573605600918052,-16.60057202263155
2025-06-06 00:00:00+00:00,9424.471011089414,-0.00279050583184115,0.0,0.2563218348246229,0.24301424567070612,0.2489725507722969,0.251691368732374,0.0,-1.2529897954400075,-17.853561818071558
2025-06-06 02:00:00+00:00,9452.790086922023,0.003004845131284961,0.0,0.2563910226015432,0.24305702617192437,0.24962253471996323,0.2509294165065692,0.0,1.84838121622635,-16.005180601845208
2025-06-06 04:00:00+00:00,9540.055799167172,0.009231741257629489,0.0,0.2556724449778459,0.24421495054007078,0.24831027508765563,0.2518023293944277,0.0,6.514174093406979,-9.491006508438229
2025-06-06 06:00:00+00:00,9530.363094786353,-0.0010160008059559855,0.0,0.2570834449284423,0.2448804372295552,0.2472077677633893,0.25082835007861315,0.0,-0.4325698577612032,-9.923576366199432
2025-06-06 08:00:00+00:00,9542.180766176245,0.001240002219470293,0.0,0.2572543981048369,0.24415460026887909,0.2468133460136193,0.25177765561266474,0.0,0.6916549806917419,-9.23192138550769
2025-06-06 10:00:00+00:00,9568.907556634904,0.002800910097343401,0.0,0.2577633265071368,0.24475067748740634,0.24627066935305963,0.2512153266523973,0.0,1.5452936297630424,-7.686627755744647
2025-06-06 12:00:00+00:00,9617.754653877815,0.00510477261419906,0.0,0.25715690894297394,0.2442592997336406,0.24688805115427542,0.25169574016911006,0.0,2.883215827541504,-4.803411928203143
2025-06-06 14:00:00+00:00,9696.422418342923,0.008179431405373805,0.0,0.2554898939948216,0.24491549382259836,0.2487936947301805,0.2508009174523995,0.0,4.685871971430569,-0.1175399567725739
2025-06-06 16:00:00+00:00,9738.159042588868,0.004304332303736169,0.0,0.25682264483944367,0.2445000519091721,0.2496012771691583,0.24907602608222595,0.0,2.1674669369879394,2.0499269802153655
2025-06-06 18:00:00+00:00,9729.476534653173,-0.000891596440120046,0.0,0.2566356751877213,0.24373239479185713,0.2506030963589894,0.2490288336614321,0.0,-0.38030286738586006,1.6696241128295055
2025-06-06 20:00:00+00:00,9689.359423148706,-0.004123254870041948,0.0,0.255973220342488,0.24322481070844956,0.2514378558007849,0.24936411314827747,0.0,-1.780207292485958,-0.11058317965645248
2025-06-06 22:00:00+00:00,9717.246061447631,0.0028780683098927895,0.0,0.25564636707774957,0.24325906302374428,0.2521030462198731,0.2489915236786331,0.0,1.4144422746649161,1.3038590950084636
2025-06-07 00:00:00+00:00,9687.684579529923,-0.003042166652030276,0.0,0.25618606456874626,0.24249123311260454,0.2528433467970336,0.24847935552161565,0.0,-1.312617466408296,-0.008758371399832265
2025-06-07 02:00:00+00:00,9676.000165725305,-0.0012061100574338735,0.0,0.2569015358072377,0.2423134126519581,0.25178500575780216,0.24900004578300203,0.0,-0.5114390672742215,-0.5201974386740538
2025-06-07 04:00:00+00:00,9741.18296179139,0.006736543504513248,0.0,0.2562037694623041,0.24241489617843318,0.2525787172423031,0.2488026171169597,0.0,3.446868492061078,2.9266710533870244
2025-06-07 06:00:00+00:00,9758.895948349089,0.0018183609349271546,0.0,0.2557528391669809,0.24246196119657962,0.25312714168374884,0.2486580579526906,0.0,0.8578435370866418,3.784514590473666
2025-06-07 08:00:00+00:00,9767.702746510986,0.0009024379610673705,0.0,0.25549705391254973,0.24197818546159897,0.2538186530392945,0.24870610758655684,0.0,0.4317568837745603,4.216271474248226
2025-06-07 10:00:00+00:00,9743.866031451005,-0.0024403604080288632,0.0,0.25607582598035805,0.2420375407113096,0.2533447178447297,0.24854191546360266,0.0,-1.0503487580414457,3.1659227162067807
